Time,Datastream Name,Value
2022-03-21 13:14:00,Fine Particles 10,12.0
2022-03-21 13:14:00,ABC Status,1.0
2022-03-21 13:12:00,CO2,1380.0
2022-03-21 13:12:00,PRESSURE,1036.0
2022-03-21 13:12:00,Temperature,22.0
2022-03-21 13:12:00,Relative Humidity,35.0
2022-03-21 13:12:00,Fine Particles 2_5,9.0
2022-03-21 13:12:00,Fine Particles 10,15.0
2022-03-21 13:12:00,ABC Status,1.0
2022-03-21 13:10:00,CO2,1401.0
2022-03-21 13:10:00,PRESSURE,1036.0
2022-03-21 13:10:00,Temperature,22.0
2022-03-21 13:10:00,Relative Humidity,35.0
2022-03-21 13:10:00,Fine Particles 2_5,9.0
2022-03-21 13:10:00,Fine Particles 10,15.0
2022-03-21 13:10:00,ABC Status,1.0
2022-03-21 13:08:00,CO2,1412.0
2022-03-21 13:08:00,PRESSURE,1036.0
2022-03-21 13:08:00,Temperature,22.0
2022-03-21 13:08:00,Relative Humidity,35.0
2022-03-21 13:08:00,Fine Particles 2_5,7.0
2022-03-21 13:08:00,Fine Particles 10,12.0
2022-03-21 13:08:00,ABC Status,1.0
2022-03-21 13:06:00,CO2,1433.0
2022-03-21 13:06:00,PRESSURE,1036.0
2022-03-21 13:06:00,Temperature,22.0
2022-03-21 13:06:00,Relative Humidity,35.0
2022-03-21 13:06:00,Fine Particles 2_5,7.0
2022-03-21 13:06:00,Fine Particles 10,12.0
2022-03-21 13:06:00,ABC Status,1.0
2022-03-21 13:04:00,CO2,1444.0
2022-03-21 13:04:00,PRESSURE,1036.0
2022-03-21 13:04:00,Temperature,22.0
2022-03-21 13:04:00,Relative Humidity,35.0
2022-03-21 13:04:00,Fine Particles 2_5,9.0
2022-03-21 13:04:00,Fine Particles 10,15.0
2022-03-21 13:04:00,ABC Status,1.0
2022-03-21 13:02:00,CO2,1427.0
2022-03-21 13:02:00,PRESSURE,1036.0
2022-03-21 13:02:00,Temperature,22.0
2022-03-21 13:02:00,Relative Humidity,36.0
2022-03-21 13:02:00,Fine Particles 2_5,9.0
2022-03-21 13:02:00,Fine Particles 10,15.0
2022-03-21 13:02:00,ABC Status,1.0
2022-03-21 13:00:00,CO2,1411.0
2022-03-21 13:00:00,PRESSURE,1036.0
2022-03-21 13:00:00,Temperature,22.0
2022-03-21 13:00:00,Relative Humidity,36.0
2022-03-21 13:00:00,Fine Particles 2_5,9.0
2022-03-21 13:00:00,Fine Particles 10,15.0
2022-03-21 13:00:00,ABC Status,1.0
2022-03-21 12:58:00,CO2,1358.0
2022-03-21 12:58:00,PRESSURE,1036.0
2022-03-21 12:58:00,Temperature,22.0
2022-03-21 12:58:00,Relative Humidity,36.0
2022-03-21 12:58:00,Fine Particles 2_5,9.0
2022-03-21 12:58:00,Fine Particles 10,15.0
2022-03-21 12:58:00,ABC Status,1.0
2022-03-21 12:56:00,CO2,1331.0
2022-03-21 12:56:00,PRESSURE,1036.0
2022-03-21 12:56:00,Temperature,22.0
2022-03-21 12:56:00,Relative Humidity,36.0
2022-03-21 12:56:00,Fine Particles 2_5,9.0
2022-03-21 12:56:00,Fine Particles 10,15.0
2022-03-21 12:56:00,ABC Status,1.0
2022-03-21 12:54:00,CO2,1326.0
2022-03-21 12:54:00,PRESSURE,1036.0
2022-03-21 12:54:00,Temperature,22.0
2022-03-21 12:54:00,Relative Humidity,35.0
2022-03-21 12:54:00,Fine Particles 2_5,9.0
2022-03-21 12:54:00,Fine Particles 10,15.0
2022-03-21 12:54:00,ABC Status,1.0
2022-03-21 12:52:00,CO2,1329.0
2022-03-21 12:52:00,PRESSURE,1036.0
2022-03-21 12:52:00,Temperature,22.0
2022-03-21 12:52:00,Relative Humidity,35.0
2022-03-21 12:52:00,Fine Particles 2_5,7.0
2022-03-21 12:52:00,Fine Particles 10,12.0
2022-03-21 12:52:00,ABC Status,1.0
2022-03-21 12:50:00,CO2,1343.0
2022-03-21 12:50:00,PRESSURE,1036.0
2022-03-21 12:50:00,Temperature,22.0
2022-03-21 12:50:00,Relative Humidity,35.0
2022-03-21 12:50:00,Fine Particles 2_5,9.0
2022-03-21 12:50:00,Fine Particles 10,15.0
2022-03-21 12:50:00,ABC Status,1.0
2022-03-21 12:48:00,CO2,1357.0
2022-03-21 12:48:00,PRESSURE,1036.0
2022-03-21 12:48:00,Temperature,22.0
2022-03-21 12:48:00,Relative Humidity,35.0
2022-03-21 12:48:00,Fine Particles 2_5,7.0
2022-03-21 12:48:00,Fine Particles 10,12.0
2022-03-21 12:48:00,ABC Status,1.0
2022-03-21 12:46:00,CO2,1373.0
2022-03-21 12:46:00,PRESSURE,1036.0
2022-03-21 12:46:00,Temperature,22.0
2022-03-21 12:46:00,Relative Humidity,35.0
2022-03-21 12:46:00,Fine Particles 2_5,7.0
2022-03-21 12:46:00,Fine Particles 10,12.0
2022-03-21 12:46:00,ABC Status,1.0
2022-03-21 12:44:00,CO2,1387.0
2022-03-21 12:44:00,PRESSURE,1036.0
2022-03-21 12:44:00,Temperature,22.0
2022-03-21 12:44:00,Relative Humidity,35.0
2022-03-21 12:44:00,Fine Particles 2_5,7.0
2022-03-21 12:44:00,Fine Particles 10,12.0
2022-03-21 12:44:00,ABC Status,1.0
2022-03-21 12:42:00,CO2,1391.0
2022-03-21 12:42:00,PRESSURE,1036.0
2022-03-21 12:42:00,Temperature,22.0
2022-03-21 12:42:00,Relative Humidity,35.0
2022-03-21 12:42:00,Fine Particles 2_5,7.0
2022-03-21 12:42:00,Fine Particles 10,12.0
2022-03-21 12:42:00,ABC Status,1.0
2022-03-21 12:40:00,CO2,1394.0
2022-03-21 12:40:00,PRESSURE,1036.0
2022-03-21 12:40:00,Temperature,22.0
2022-03-21 12:40:00,Relative Humidity,35.0
2022-03-21 12:40:00,Fine Particles 2_5,7.0
2022-03-21 12:40:00,Fine Particles 10,12.0
2022-03-21 12:40:00,ABC Status,1.0
2022-03-21 12:38:00,CO2,1395.0
2022-03-21 12:38:00,PRESSURE,1036.0
2022-03-21 12:38:00,Temperature,22.0
2022-03-21 12:38:00,Relative Humidity,35.0
2022-03-21 12:38:00,Fine Particles 2_5,9.0
2022-03-21 12:38:00,Fine Particles 10,15.0
2022-03-21 12:38:00,ABC Status,1.0
2022-03-21 12:36:00,CO2,1394.0
2022-03-21 12:36:00,PRESSURE,1036.0
2022-03-21 12:36:00,Temperature,22.0
2022-03-21 12:36:00,Relative Humidity,35.0
2022-03-21 12:36:00,Fine Particles 2_5,9.0
2022-03-21 12:36:00,Fine Particles 10,15.0
2022-03-21 12:36:00,ABC Status,1.0
2022-03-21 12:34:00,CO2,1400.0
2022-03-21 12:34:00,PRESSURE,1036.0
2022-03-21 12:34:00,Temperature,22.0
2022-03-21 12:34:00,Relative Humidity,35.0
2022-03-21 12:34:00,Fine Particles 2_5,9.0
2022-03-21 12:34:00,Fine Particles 10,15.0
2022-03-21 12:34:00,ABC Status,1.0
2022-03-21 12:32:00,CO2,1396.0
2022-03-21 12:32:00,PRESSURE,1036.0
2022-03-21 12:32:00,Temperature,23.0
2022-03-21 12:32:00,Relative Humidity,35.0
2022-03-21 12:32:00,Fine Particles 2_5,9.0
2022-03-21 12:32:00,Fine Particles 10,15.0
2022-03-21 12:32:00,ABC Status,1.0
2022-03-21 12:30:00,CO2,1377.0
2022-03-21 12:30:00,PRESSURE,1036.0
2022-03-21 12:30:00,Temperature,23.0
2022-03-21 12:30:00,Relative Humidity,35.0
2022-03-21 12:30:00,Fine Particles 2_5,9.0
2022-03-21 12:30:00,Fine Particles 10,15.0
2022-03-21 12:30:00,ABC Status,1.0
2022-03-21 12:28:00,CO2,1360.0
2022-03-21 12:28:00,PRESSURE,1036.0
2022-03-21 12:28:00,Temperature,23.0
2022-03-21 12:28:00,Relative Humidity,35.0
2022-03-21 12:28:00,Fine Particles 2_5,9.0
2022-03-21 12:28:00,Fine Particles 10,15.0
2022-03-21 12:28:00,ABC Status,1.0
2022-03-21 12:26:00,CO2,1335.0
2022-03-21 12:26:00,PRESSURE,1036.0
2022-03-21 12:26:00,Temperature,23.0
2022-03-21 12:26:00,Relative Humidity,35.0
2022-03-21 12:26:00,Fine Particles 2_5,9.0
2022-03-21 12:26:00,Fine Particles 10,15.0
2022-03-21 12:26:00,ABC Status,1.0
2022-03-21 12:24:00,CO2,1312.0
2022-03-21 12:24:00,PRESSURE,1036.0
2022-03-21 12:24:00,Temperature,23.0
2022-03-21 12:24:00,Relative Humidity,35.0
2022-03-21 12:24:00,Fine Particles 2_5,9.0
2022-03-21 12:24:00,Fine Particles 10,15.0
2022-03-21 12:24:00,ABC Status,1.0
2022-03-21 12:22:00,CO2,1301.0
2022-03-21 12:22:00,PRESSURE,1036.0
2022-03-21 12:22:00,Temperature,23.0
2022-03-21 12:22:00,Relative Humidity,35.0
2022-03-21 12:22:00,Fine Particles 2_5,9.0
2022-03-21 12:22:00,Fine Particles 10,15.0
2022-03-21 12:22:00,ABC Status,1.0
2022-03-21 12:20:00,CO2,1299.0
2022-03-21 12:20:00,PRESSURE,1036.0
2022-03-21 12:20:00,Temperature,23.0
2022-03-21 12:20:00,Relative Humidity,34.0
2022-03-21 12:20:00,Fine Particles 2_5,10.0
2022-03-21 12:20:00,Fine Particles 10,17.0
2022-03-21 12:20:00,ABC Status,1.0
2022-03-21 12:18:00,CO2,1286.0
2022-03-21 12:18:00,PRESSURE,1037.0
2022-03-21 12:18:00,Temperature,23.0
2022-03-21 12:18:00,Relative Humidity,35.0
2022-03-21 12:18:00,Fine Particles 2_5,9.0
2022-03-21 12:18:00,Fine Particles 10,15.0
2022-03-21 12:18:00,ABC Status,1.0
2022-03-21 12:16:00,CO2,1266.0
2022-03-21 12:16:00,PRESSURE,1037.0
2022-03-21 12:16:00,Temperature,23.0
2022-03-21 12:16:00,Relative Humidity,35.0
2022-03-21 12:16:00,Fine Particles 2_5,9.0
2022-03-21 12:16:00,Fine Particles 10,15.0
2022-03-21 12:16:00,ABC Status,1.0
2022-03-21 12:14:00,CO2,1226.0
2022-03-21 12:14:00,PRESSURE,1037.0
2022-03-21 12:14:00,Temperature,23.0
2022-03-21 12:14:00,Relative Humidity,35.0
2022-03-21 12:14:00,Fine Particles 2_5,9.0
2022-03-21 12:14:00,Fine Particles 10,15.0
2022-03-21 12:14:00,ABC Status,1.0
2022-03-21 12:12:00,CO2,1199.0
2022-03-21 12:12:00,PRESSURE,1037.0
2022-03-21 12:12:00,Temperature,23.0
2022-03-21 12:12:00,Relative Humidity,35.0
2022-03-21 12:12:00,Fine Particles 2_5,10.0
2022-03-21 12:12:00,Fine Particles 10,17.0
2022-03-21 12:12:00,ABC Status,1.0
2022-03-21 12:10:00,CO2,1172.0
2022-03-21 12:10:00,PRESSURE,1037.0
2022-03-21 12:10:00,Temperature,22.0
2022-03-21 12:10:00,Relative Humidity,35.0
2022-03-21 12:10:00,Fine Particles 2_5,9.0
2022-03-21 12:10:00,Fine Particles 10,15.0
2022-03-21 12:10:00,ABC Status,1.0
2022-03-21 12:08:00,CO2,1146.0
2022-03-21 12:08:00,PRESSURE,1037.0
2022-03-21 12:08:00,Temperature,22.0
2022-03-21 12:08:00,Relative Humidity,35.0
2022-03-21 12:08:00,Fine Particles 2_5,7.0
2022-03-21 12:08:00,Fine Particles 10,12.0
2022-03-21 12:08:00,ABC Status,1.0
2022-03-21 12:06:00,CO2,1118.0
2022-03-21 12:06:00,PRESSURE,1037.0
2022-03-21 12:06:00,Temperature,22.0
2022-03-21 12:06:00,Relative Humidity,35.0
2022-03-21 12:06:00,Fine Particles 2_5,9.0
2022-03-21 12:06:00,Fine Particles 10,15.0
2022-03-21 12:06:00,ABC Status,1.0
2022-03-21 12:04:00,CO2,1095.0
2022-03-21 12:04:00,PRESSURE,1037.0
2022-03-21 12:04:00,Temperature,22.0
2022-03-21 12:04:00,Relative Humidity,35.0
2022-03-21 12:04:00,Fine Particles 2_5,9.0
2022-03-21 12:04:00,Fine Particles 10,15.0
2022-03-21 12:04:00,ABC Status,1.0
2022-03-21 12:02:00,CO2,1075.0
2022-03-21 12:02:00,PRESSURE,1037.0
2022-03-21 12:02:00,Temperature,22.0
2022-03-21 12:02:00,Relative Humidity,35.0
2022-03-21 12:02:00,Fine Particles 2_5,10.0
2022-03-21 12:02:00,Fine Particles 10,17.0
2022-03-21 12:02:00,ABC Status,1.0
2022-03-21 12:00:00,CO2,1060.0
2022-03-21 12:00:00,PRESSURE,1037.0
2022-03-21 12:00:00,Temperature,22.0
2022-03-21 12:00:00,Relative Humidity,34.0
2022-03-21 12:00:00,Fine Particles 2_5,9.0
2022-03-21 12:00:00,Fine Particles 10,15.0
2022-03-21 12:00:00,ABC Status,1.0
2022-03-21 11:58:00,CO2,1059.0
2022-03-21 11:58:00,PRESSURE,1037.0
2022-03-21 11:58:00,Temperature,22.0
2022-03-21 11:58:00,Relative Humidity,34.0
2022-03-21 11:58:00,Fine Particles 2_5,9.0
2022-03-21 11:58:00,Fine Particles 10,15.0
2022-03-21 11:58:00,ABC Status,1.0
2022-03-21 11:56:00,CO2,1039.0
2022-03-21 11:56:00,PRESSURE,1037.0
2022-03-21 11:56:00,Temperature,22.0
2022-03-21 11:56:00,Relative Humidity,34.0
2022-03-21 11:56:00,Fine Particles 2_5,9.0
2022-03-21 11:56:00,Fine Particles 10,15.0
2022-03-21 11:56:00,ABC Status,1.0
2022-03-21 11:54:00,CO2,1016.0
2022-03-21 11:54:00,PRESSURE,1037.0
2022-03-21 11:54:00,Temperature,22.0
2022-03-21 11:54:00,Relative Humidity,34.0
2022-03-21 11:54:00,Fine Particles 2_5,9.0
2022-03-21 11:54:00,Fine Particles 10,15.0
2022-03-21 11:54:00,ABC Status,1.0
2022-03-21 11:52:00,CO2,997.0
2022-03-21 11:52:00,PRESSURE,1037.0
2022-03-21 11:52:00,Temperature,22.0
2022-03-21 11:52:00,Relative Humidity,34.0
2022-03-21 11:52:00,Fine Particles 2_5,9.0
2022-03-21 11:52:00,Fine Particles 10,15.0
2022-03-21 11:52:00,ABC Status,1.0
2022-03-21 11:50:00,CO2,970.0
2022-03-21 11:50:00,PRESSURE,1037.0
2022-03-21 11:50:00,Temperature,22.0
2022-03-21 11:50:00,Relative Humidity,34.0
2022-03-21 11:50:00,Fine Particles 2_5,9.0
2022-03-21 11:50:00,Fine Particles 10,15.0
2022-03-21 11:50:00,ABC Status,1.0
2022-03-21 11:48:00,CO2,940.0
2022-03-21 11:48:00,PRESSURE,1037.0
2022-03-21 11:48:00,Temperature,22.0
2022-03-21 11:48:00,Relative Humidity,34.0
2022-03-21 11:48:00,Fine Particles 2_5,9.0
2022-03-21 11:48:00,Fine Particles 10,15.0
2022-03-21 11:48:00,ABC Status,1.0
2022-03-21 11:46:00,CO2,912.0
2022-03-21 11:46:00,PRESSURE,1037.0
2022-03-21 11:46:00,Temperature,22.0
2022-03-21 11:46:00,Relative Humidity,33.0
2022-03-21 11:46:00,Fine Particles 2_5,10.0
2022-03-21 11:46:00,Fine Particles 10,17.0
2022-03-21 11:46:00,ABC Status,1.0
2022-03-21 11:44:00,CO2,891.0
2022-03-21 11:44:00,PRESSURE,1037.0
2022-03-21 11:44:00,Temperature,22.0
2022-03-21 11:44:00,Relative Humidity,33.0
2022-03-21 11:44:00,Fine Particles 2_5,10.0
2022-03-21 11:44:00,Fine Particles 10,17.0
2022-03-21 11:44:00,ABC Status,1.0
2022-03-21 11:42:00,CO2,880.0
2022-03-21 11:42:00,PRESSURE,1037.0
2022-03-21 11:42:00,Temperature,22.0
2022-03-21 11:42:00,Relative Humidity,34.0
2022-03-21 11:42:00,Fine Particles 2_5,10.0
2022-03-21 11:42:00,Fine Particles 10,17.0
2022-03-21 11:42:00,ABC Status,1.0
2022-03-21 11:40:00,CO2,875.0
2022-03-21 11:40:00,PRESSURE,1037.0
2022-03-21 11:40:00,Temperature,22.0
2022-03-21 11:40:00,Relative Humidity,33.0
2022-03-21 11:40:00,Fine Particles 2_5,10.0
2022-03-21 11:40:00,Fine Particles 10,17.0
2022-03-21 11:40:00,ABC Status,1.0
2022-03-21 11:38:00,CO2,874.0
2022-03-21 11:38:00,PRESSURE,1037.0
2022-03-21 11:38:00,Temperature,22.0
2022-03-21 11:38:00,Relative Humidity,33.0
2022-03-21 11:38:00,Fine Particles 2_5,9.0
2022-03-21 11:38:00,Fine Particles 10,15.0
2022-03-21 11:38:00,ABC Status,1.0
2022-03-21 11:36:00,CO2,872.0
2022-03-21 11:36:00,PRESSURE,1037.0
2022-03-21 11:36:00,Temperature,22.0
2022-03-21 11:36:00,Relative Humidity,33.0
2022-03-21 11:36:00,Fine Particles 2_5,9.0
2022-03-21 11:36:00,Fine Particles 10,15.0
2022-03-21 11:36:00,ABC Status,1.0
2022-03-21 11:34:00,CO2,869.0
2022-03-21 11:34:00,PRESSURE,1037.0
2022-03-21 11:34:00,Temperature,22.0
2022-03-21 11:34:00,Relative Humidity,33.0
2022-03-21 11:34:00,Fine Particles 2_5,9.0
2022-03-21 11:34:00,Fine Particles 10,15.0
2022-03-21 11:34:00,ABC Status,1.0
2022-03-21 11:32:00,CO2,867.0
2022-03-21 11:32:00,PRESSURE,1037.0
2022-03-21 11:32:00,Temperature,22.0
2022-03-21 11:32:00,Relative Humidity,33.0
2022-03-21 11:32:00,Fine Particles 2_5,10.0
2022-03-21 11:32:00,Fine Particles 10,17.0
2022-03-21 11:32:00,ABC Status,1.0
2022-03-21 11:30:00,CO2,857.0
2022-03-21 11:30:00,PRESSURE,1037.0
2022-03-21 11:30:00,Temperature,22.0
2022-03-21 11:30:00,Relative Humidity,33.0
2022-03-21 11:30:00,Fine Particles 2_5,10.0
2022-03-21 11:30:00,Fine Particles 10,17.0
2022-03-21 11:30:00,ABC Status,1.0
2022-03-21 11:28:00,CO2,846.0
2022-03-21 11:28:00,PRESSURE,1037.0
2022-03-21 11:28:00,Temperature,22.0
2022-03-21 11:28:00,Relative Humidity,33.0
2022-03-21 11:28:00,Fine Particles 2_5,9.0
2022-03-21 11:28:00,Fine Particles 10,15.0
2022-03-21 11:28:00,ABC Status,1.0
2022-03-21 11:26:00,CO2,827.0
2022-03-21 11:26:00,PRESSURE,1037.0
2022-03-21 11:26:00,Temperature,22.0
2022-03-21 11:26:00,Relative Humidity,33.0
2022-03-21 11:26:00,Fine Particles 2_5,10.0
2022-03-21 11:26:00,Fine Particles 10,17.0
2022-03-21 11:26:00,ABC Status,1.0
2022-03-21 11:24:00,CO2,821.0
2022-03-21 11:24:00,PRESSURE,1037.0
2022-03-21 11:24:00,Temperature,22.0
2022-03-21 11:24:00,Relative Humidity,33.0
2022-03-21 11:24:00,Fine Particles 2_5,9.0
2022-03-21 11:24:00,Fine Particles 10,15.0
2022-03-21 11:24:00,ABC Status,1.0
2022-03-21 11:22:00,CO2,812.0
2022-03-21 11:22:00,PRESSURE,1037.0
2022-03-21 11:22:00,Temperature,22.0
2022-03-21 11:22:00,Relative Humidity,33.0
2022-03-21 11:22:00,Fine Particles 2_5,10.0
2022-03-21 11:22:00,Fine Particles 10,17.0
2022-03-21 11:22:00,ABC Status,1.0
2022-03-21 11:20:00,CO2,803.0
2022-03-21 11:20:00,PRESSURE,1037.0
2022-03-21 11:20:00,Temperature,22.0
2022-03-21 11:20:00,Relative Humidity,33.0
2022-03-21 11:20:00,Fine Particles 2_5,10.0
2022-03-21 11:20:00,Fine Particles 10,17.0
2022-03-21 11:20:00,ABC Status,1.0
2022-03-21 11:18:00,CO2,785.0
2022-03-21 11:18:00,PRESSURE,1037.0
2022-03-21 11:18:00,Temperature,22.0
2022-03-21 11:18:00,Relative Humidity,33.0
2022-03-21 11:18:00,Fine Particles 2_5,9.0
2022-03-21 11:18:00,Fine Particles 10,15.0
2022-03-21 11:18:00,ABC Status,1.0
2022-03-21 11:16:00,CO2,767.0
2022-03-21 11:16:00,PRESSURE,1037.0
2022-03-21 11:16:00,Temperature,22.0
2022-03-21 11:16:00,Relative Humidity,33.0
2022-03-21 11:16:00,Fine Particles 2_5,9.0
2022-03-21 11:16:00,Fine Particles 10,15.0
2022-03-21 11:16:00,ABC Status,1.0
2022-03-21 11:14:00,CO2,762.0
2022-03-21 11:14:00,PRESSURE,1037.0
2022-03-21 11:14:00,Temperature,22.0
2022-03-21 11:14:00,Relative Humidity,33.0
2022-03-21 11:14:00,Fine Particles 2_5,10.0
2022-03-21 11:14:00,Fine Particles 10,17.0
2022-03-21 11:14:00,ABC Status,1.0
2022-03-21 11:12:00,CO2,756.0
2022-03-21 11:12:00,PRESSURE,1037.0
2022-03-21 11:12:00,Temperature,22.0
2022-03-21 11:12:00,Relative Humidity,33.0
2022-03-21 11:12:00,Fine Particles 2_5,9.0
2022-03-21 11:12:00,Fine Particles 10,15.0
2022-03-21 11:12:00,ABC Status,1.0
2022-03-21 11:10:00,CO2,751.0
2022-03-21 11:10:00,PRESSURE,1037.0
2022-03-21 11:10:00,Temperature,22.0
2022-03-21 11:10:00,Relative Humidity,32.0
2022-03-21 11:10:00,Fine Particles 2_5,9.0
2022-03-21 11:10:00,Fine Particles 10,15.0
2022-03-21 11:10:00,ABC Status,1.0
2022-03-21 11:08:00,CO2,752.0
2022-03-21 11:08:00,PRESSURE,1037.0
2022-03-21 11:08:00,Temperature,22.0
2022-03-21 11:08:00,Relative Humidity,32.0
2022-03-21 11:08:00,Fine Particles 2_5,10.0
2022-03-21 11:08:00,Fine Particles 10,17.0
2022-03-21 11:08:00,ABC Status,1.0
2022-03-21 11:06:00,CO2,755.0
2022-03-21 11:06:00,PRESSURE,1037.0
2022-03-21 11:06:00,Temperature,22.0
2022-03-21 11:06:00,Relative Humidity,32.0
2022-03-21 11:06:00,Fine Particles 2_5,10.0
2022-03-21 11:06:00,Fine Particles 10,17.0
2022-03-21 11:06:00,ABC Status,1.0
2022-03-21 11:04:00,CO2,751.0
2022-03-21 11:04:00,PRESSURE,1037.0
2022-03-21 11:04:00,Temperature,22.0
2022-03-21 11:04:00,Relative Humidity,32.0
2022-03-21 11:04:00,Fine Particles 2_5,9.0
2022-03-21 11:04:00,Fine Particles 10,15.0
2022-03-21 11:04:00,ABC Status,1.0
2022-03-21 11:02:00,CO2,754.0
2022-03-21 11:02:00,PRESSURE,1037.0
2022-03-21 11:02:00,Temperature,22.0
2022-03-21 11:02:00,Relative Humidity,32.0
2022-03-21 11:02:00,Fine Particles 2_5,10.0
2022-03-21 11:02:00,Fine Particles 10,17.0
2022-03-21 11:02:00,ABC Status,1.0
2022-03-21 11:00:00,CO2,754.0
2022-03-21 11:00:00,PRESSURE,1037.0
2022-03-21 11:00:00,Temperature,22.0
2022-03-21 11:00:00,Relative Humidity,32.0
2022-03-21 11:00:00,Fine Particles 2_5,10.0
2022-03-21 11:00:00,Fine Particles 10,17.0
2022-03-21 11:00:00,ABC Status,1.0
2022-03-21 10:58:00,CO2,751.0
2022-03-21 10:58:00,PRESSURE,1037.0
2022-03-21 10:58:00,Temperature,22.0
2022-03-21 10:58:00,Relative Humidity,32.0
2022-03-21 10:58:00,Fine Particles 2_5,10.0
2022-03-21 10:58:00,Fine Particles 10,17.0
2022-03-21 10:58:00,ABC Status,1.0
2022-03-21 10:56:00,CO2,748.0
2022-03-21 10:56:00,PRESSURE,1037.0
2022-03-21 10:56:00,Temperature,22.0
2022-03-21 10:56:00,Relative Humidity,32.0
2022-03-21 10:56:00,Fine Particles 2_5,9.0
2022-03-21 10:56:00,Fine Particles 10,15.0
2022-03-21 10:56:00,ABC Status,1.0
2022-03-21 10:54:00,CO2,753.0
2022-03-21 10:54:00,PRESSURE,1037.0
2022-03-21 10:54:00,Temperature,22.0
2022-03-21 10:54:00,Relative Humidity,32.0
2022-03-21 10:54:00,Fine Particles 2_5,10.0
2022-03-21 10:54:00,Fine Particles 10,17.0
2022-03-21 10:54:00,ABC Status,1.0
2022-03-21 10:52:00,CO2,753.0
2022-03-21 10:52:00,PRESSURE,1037.0
2022-03-21 10:52:00,Temperature,22.0
2022-03-21 10:52:00,Relative Humidity,32.0
2022-03-21 10:52:00,Fine Particles 2_5,10.0
2022-03-21 10:52:00,Fine Particles 10,17.0
2022-03-21 10:52:00,ABC Status,1.0
2022-03-21 10:50:00,CO2,751.0
2022-03-21 10:50:00,PRESSURE,1037.0
2022-03-21 10:50:00,Temperature,22.0
2022-03-21 10:50:00,Relative Humidity,32.0
2022-03-21 10:50:00,Fine Particles 2_5,10.0
2022-03-21 10:50:00,Fine Particles 10,17.0
2022-03-21 10:50:00,ABC Status,1.0
2022-03-21 10:48:00,CO2,752.0
2022-03-21 10:48:00,PRESSURE,1037.0
2022-03-21 10:48:00,Temperature,22.0
2022-03-21 10:48:00,Relative Humidity,32.0
2022-03-21 10:48:00,Fine Particles 2_5,10.0
2022-03-21 10:48:00,Fine Particles 10,17.0
2022-03-21 10:48:00,ABC Status,1.0
2022-03-21 10:46:00,CO2,745.0
2022-03-21 10:46:00,PRESSURE,1037.0
2022-03-21 10:46:00,Temperature,22.0
2022-03-21 10:46:00,Relative Humidity,32.0
2022-03-21 10:46:00,Fine Particles 2_5,10.0
2022-03-21 10:46:00,Fine Particles 10,17.0
2022-03-21 10:46:00,ABC Status,1.0
2022-03-21 10:44:00,CO2,746.0
2022-03-21 10:44:00,PRESSURE,1037.0
2022-03-21 10:44:00,Temperature,22.0
2022-03-21 10:44:00,Relative Humidity,32.0
2022-03-21 10:44:00,Fine Particles 2_5,10.0
2022-03-21 10:44:00,Fine Particles 10,17.0
2022-03-21 10:44:00,ABC Status,1.0
2022-03-21 10:42:00,CO2,744.0
2022-03-21 10:42:00,PRESSURE,1037.0
2022-03-21 10:42:00,Temperature,22.0
2022-03-21 10:42:00,Relative Humidity,32.0
2022-03-21 10:42:00,Fine Particles 2_5,10.0
2022-03-21 10:42:00,Fine Particles 10,17.0
2022-03-21 10:42:00,ABC Status,1.0
2022-03-21 10:40:00,CO2,748.0
2022-03-21 10:40:00,PRESSURE,1037.0
2022-03-21 10:40:00,Temperature,22.0
2022-03-21 10:40:00,Relative Humidity,32.0
2022-03-21 10:40:00,Fine Particles 2_5,10.0
2022-03-21 10:40:00,Fine Particles 10,17.0
2022-03-21 10:40:00,ABC Status,1.0
2022-03-21 10:38:00,CO2,750.0
2022-03-21 10:38:00,PRESSURE,1037.0
2022-03-21 10:38:00,Temperature,22.0
2022-03-21 10:38:00,Relative Humidity,32.0
2022-03-21 10:38:00,Fine Particles 2_5,9.0
2022-03-21 10:38:00,Fine Particles 10,15.0
2022-03-21 10:38:00,ABC Status,1.0
2022-03-21 10:36:00,CO2,742.0
2022-03-21 10:36:00,PRESSURE,1037.0
2022-03-21 10:36:00,Temperature,22.0
2022-03-21 10:36:00,Relative Humidity,32.0
2022-03-21 10:36:00,Fine Particles 2_5,9.0
2022-03-21 10:36:00,Fine Particles 10,15.0
2022-03-21 10:36:00,ABC Status,1.0
2022-03-21 10:34:00,CO2,745.0
2022-03-21 10:34:00,PRESSURE,1037.0
2022-03-21 10:34:00,Temperature,22.0
2022-03-21 10:34:00,Relative Humidity,32.0
2022-03-21 10:34:00,Fine Particles 2_5,9.0
2022-03-21 10:34:00,Fine Particles 10,15.0
2022-03-21 10:34:00,ABC Status,1.0
2022-03-21 10:32:00,CO2,737.0
2022-03-21 10:32:00,PRESSURE,1037.0
2022-03-21 10:32:00,Temperature,22.0
2022-03-21 10:32:00,Relative Humidity,32.0
2022-03-21 10:32:00,Fine Particles 2_5,10.0
2022-03-21 10:32:00,Fine Particles 10,17.0
2022-03-21 10:32:00,ABC Status,1.0
2022-03-21 10:30:00,CO2,739.0
2022-03-21 10:30:00,PRESSURE,1037.0
2022-03-21 10:30:00,Temperature,22.0
2022-03-21 10:30:00,Relative Humidity,32.0
2022-03-21 10:30:00,Fine Particles 2_5,10.0
