"time","dayOfWeek","weekDay","workHour","people","occupancyNote","inCo2","inPressure","inTemp","inHumid","inPart2_5","inPart10","outHumid","outTemp","outPressure","windSpeed","peopleEvery30Min","dCo2since30Min","dMinSince30Min","people2Bin","people2EqualBin","people3Bin","people3EqualBin","diffTemp","diffHumid","diffPressure","people_lag1","people_lag2","people_lag3","people_lag4","people_lead1","people_lead2","people_lead3","people_lead4","people2Bin_lag1","people2Bin_lag2","people2Bin_lag3","people2Bin_lag4","people2Bin_lead1","people2Bin_lead2","people2Bin_lead3","people2Bin_lead4","people2EqualBin_lag1","people2EqualBin_lag2","people2EqualBin_lag3","people2EqualBin_lag4","people2EqualBin_lead1","people2EqualBin_lead2","people2EqualBin_lead3","people2EqualBin_lead4","people3Bin_lag1","people3Bin_lag2","people3Bin_lag3","people3Bin_lag4","people3Bin_lead1","people3Bin_lead2","people3Bin_lead3","people3Bin_lead4","people3EqualBin_lag1","people3EqualBin_lag2","people3EqualBin_lag3","people3EqualBin_lag4","people3EqualBin_lead1","people3EqualBin_lead2","people3EqualBin_lead3","people3EqualBin_lead4","inCo2_lag1","inCo2_lag2","inCo2_lag3","inCo2_lag4","inCo2_lead1","inCo2_lead2","inCo2_lead3","inCo2_lead4","inPressure_lag1","inPressure_lag2","inPressure_lag3","inPressure_lag4","inPressure_lead1","inPressure_lead2","inPressure_lead3","inPressure_lead4","inTemp_lag1","inTemp_lag2","inTemp_lag3","inTemp_lag4","inTemp_lead1","inTemp_lead2","inTemp_lead3","inTemp_lead4","inHumid_lag1","inHumid_lag2","inHumid_lag3","inHumid_lag4","inHumid_lead1","inHumid_lead2","inHumid_lead3","inHumid_lead4","inPart2_5_lag1","inPart2_5_lag2","inPart2_5_lag3","inPart2_5_lag4","inPart2_5_lead1","inPart2_5_lead2","inPart2_5_lead3","inPart2_5_lead4","inPart10_lag1","inPart10_lag2","inPart10_lag3","inPart10_lag4","inPart10_lead1","inPart10_lead2","inPart10_lead3","inPart10_lead4","outHumid_lag1","outHumid_lag2","outHumid_lag3","outHumid_lag4","outHumid_lead1","outHumid_lead2","outHumid_lead3","outHumid_lead4","outTemp_lag1","outTemp_lag2","outTemp_lag3","outTemp_lag4","outTemp_lead1","outTemp_lead2","outTemp_lead3","outTemp_lead4","outPressure_lag1","outPressure_lag2","outPressure_lag3","outPressure_lag4","outPressure_lead1","outPressure_lead2","outPressure_lead3","outPressure_lead4","windSpeed_lag1","windSpeed_lag2","windSpeed_lag3","windSpeed_lag4","windSpeed_lead1","windSpeed_lead2","windSpeed_lead3","windSpeed_lead4","diffTemp_lag1","diffTemp_lag2","diffTemp_lag3","diffTemp_lag4","diffTemp_lead1","diffTemp_lead2","diffTemp_lead3","diffTemp_lead4","diffHumid_lag1","diffHumid_lag2","diffHumid_lag3","diffHumid_lag4","diffHumid_lead1","diffHumid_lead2","diffHumid_lead3","diffHumid_lead4","diffPressure_lag1","diffPressure_lag2","diffPressure_lag3","diffPressure_lag4","diffPressure_lead1","diffPressure_lead2","diffPressure_lead3","diffPressure_lead4"
2022-06-18 12:59:00,"Saturday","weekend","working",0,"",400,1022,22,52,3,5,35.846,32.1333333333333,1015.11333333333,4,0,-3,18,"empty","0-to-3","0-to-9","0-to-1",10.1333333333333,-16.154,-6.88666666666666,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,403,400,401,401,401,1022,1022,1022,1022,1022,1021,1021,1021,22,22,22,22,22,22,22,22,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.828,35.81,35.968,36.126,35.864,35.882,35.9,35.918,32.0666666666667,32,32,32,32.2,32.2666666666667,32.3333333333333,32.4,1015.14,1015.16666666667,1015.19333333333,1015.22,1015.08666666667,1015.06,1015.03333333333,1015.00666666667,4,4,4,4,4,4,4,4,10.0666666666667,10,10,10,10.2,10.2666666666667,10.3333333333333,10.4,-16.172,-16.19,-16.032,-15.874,-16.136,-16.118,-16.1,-16.082,-6.86000000000001,-6.83333333333326,-6.80666666666662,-6.77999999999997,-6.9133333333333,-5.93999999999994,-5.9666666666667,-5.99333333333334
2022-06-18 13:01:00,"Saturday","weekend","working",0,"",400,1022,22,52,3,5,35.864,32.2,1015.08666666667,4,0,-3,20,"empty","0-to-3","0-to-9","0-to-1",10.2,-16.136,-6.9133333333333,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,401,401,401,401,1022,1022,1022,1022,1021,1021,1021,1021,22,22,22,22,22,22,22,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.846,35.828,35.81,35.968,35.882,35.9,35.918,35.936,32.1333333333333,32.0666666666667,32,32,32.2666666666667,32.3333333333333,32.4,32.4666666666667,1015.11333333333,1015.14,1015.16666666667,1015.19333333333,1015.06,1015.03333333333,1015.00666666667,1014.98,4,4,4,4,4,4,4,4,10.1333333333333,10.0666666666667,10,10,10.2666666666667,10.3333333333333,10.4,9.46666666666667,-16.154,-16.172,-16.19,-16.032,-16.118,-16.1,-16.082,-16.064,-6.88666666666666,-6.86000000000001,-6.83333333333326,-6.80666666666662,-5.93999999999994,-5.9666666666667,-5.99333333333334,-6.01999999999998
2022-06-18 13:03:00,"Saturday","weekend","working",0,"",401,1021,22,52,3,5,35.882,32.2666666666667,1015.06,4,0,-2,22,"empty","0-to-3","0-to-9","0-to-1",10.2666666666667,-16.118,-5.93999999999994,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,401,401,401,400,1022,1022,1022,1022,1021,1021,1021,1021,22,22,22,22,22,22,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.864,35.846,35.828,35.81,35.9,35.918,35.936,35.954,32.2,32.1333333333333,32.0666666666667,32,32.3333333333333,32.4,32.4666666666667,32.5333333333333,1015.08666666667,1015.11333333333,1015.14,1015.16666666667,1015.03333333333,1015.00666666667,1014.98,1014.95333333333,4,4,4,4,4,4,4,4,10.2,10.1333333333333,10.0666666666667,10,10.3333333333333,10.4,9.46666666666667,9.53333333333333,-16.136,-16.154,-16.172,-16.19,-16.1,-16.082,-16.064,-16.046,-6.9133333333333,-6.88666666666666,-6.86000000000001,-6.83333333333326,-5.9666666666667,-5.99333333333334,-6.01999999999998,-6.04666666666662
2022-06-18 13:05:00,"Saturday","weekend","working",0,"",401,1021,22,52,3,5,35.9,32.3333333333333,1015.03333333333,4,0,-2,24,"empty","0-to-3","0-to-9","0-to-1",10.3333333333333,-16.1,-5.9666666666667,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",401,400,400,400,401,401,400,400,1021,1022,1022,1022,1021,1021,1021,1021,22,22,22,22,22,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.882,35.864,35.846,35.828,35.918,35.936,35.954,35.972,32.2666666666667,32.2,32.1333333333333,32.0666666666667,32.4,32.4666666666667,32.5333333333333,32.6,1015.06,1015.08666666667,1015.11333333333,1015.14,1015.00666666667,1014.98,1014.95333333333,1014.92666666667,4,4,4,4,4,4,4,4,10.2666666666667,10.2,10.1333333333333,10.0666666666667,10.4,9.46666666666667,9.53333333333333,9.6,-16.118,-16.136,-16.154,-16.172,-16.082,-16.064,-16.046,-16.028,-5.93999999999994,-6.9133333333333,-6.88666666666666,-6.86000000000001,-5.99333333333334,-6.01999999999998,-6.04666666666662,-6.07333333333338
2022-06-18 13:07:00,"Saturday","weekend","working",0,"",401,1021,22,52,3,5,35.918,32.4,1015.00666666667,4,0,-2,26,"empty","0-to-3","0-to-9","0-to-1",10.4,-16.082,-5.99333333333334,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",401,401,400,400,401,400,400,400,1021,1021,1022,1022,1021,1021,1021,1021,22,22,22,22,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.9,35.882,35.864,35.846,35.936,35.954,35.972,35.99,32.3333333333333,32.2666666666667,32.2,32.1333333333333,32.4666666666667,32.5333333333333,32.6,32.6666666666667,1015.03333333333,1015.06,1015.08666666667,1015.11333333333,1014.98,1014.95333333333,1014.92666666667,1014.9,4,4,4,4,4,4,4,4,10.3333333333333,10.2666666666667,10.2,10.1333333333333,9.46666666666667,9.53333333333333,9.6,9.66666666666666,-16.1,-16.118,-16.136,-16.154,-16.064,-16.046,-16.028,-16.01,-5.9666666666667,-5.93999999999994,-6.9133333333333,-6.88666666666666,-6.01999999999998,-6.04666666666662,-6.07333333333338,-6.10000000000002
2022-06-18 13:09:00,"Saturday","weekend","working",0,"",401,1021,23,52,3,5,35.936,32.4666666666667,1014.98,4,0,-2,28,"empty","0-to-3","0-to-9","0-to-1",9.46666666666667,-16.064,-6.01999999999998,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",401,401,401,400,400,400,400,400,1021,1021,1021,1022,1021,1021,1021,1021,22,22,22,22,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.918,35.9,35.882,35.864,35.954,35.972,35.99,36.008,32.4,32.3333333333333,32.2666666666667,32.2,32.5333333333333,32.6,32.6666666666667,32.7333333333333,1015.00666666667,1015.03333333333,1015.06,1015.08666666667,1014.95333333333,1014.92666666667,1014.9,1014.87333333333,4,4,4,4,4,4,4,4,10.4,10.3333333333333,10.2666666666667,10.2,9.53333333333333,9.6,9.66666666666666,9.73333333333333,-16.082,-16.1,-16.118,-16.136,-16.046,-16.028,-16.01,-15.992,-5.99333333333334,-5.9666666666667,-5.93999999999994,-6.9133333333333,-6.04666666666662,-6.07333333333338,-6.10000000000002,-6.12666666666667
2022-06-18 13:11:00,"Saturday","weekend","working",0,"",400,1021,23,52,3,5,35.954,32.5333333333333,1014.95333333333,4,0,0,0,"empty","0-to-3","0-to-9","0-to-1",9.53333333333333,-16.046,-6.04666666666662,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",401,401,401,401,400,400,400,400,1021,1021,1021,1021,1021,1021,1021,1021,23,22,22,22,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.936,35.918,35.9,35.882,35.972,35.99,36.008,36.026,32.4666666666667,32.4,32.3333333333333,32.2666666666667,32.6,32.6666666666667,32.7333333333333,32.8,1014.98,1015.00666666667,1015.03333333333,1015.06,1014.92666666667,1014.9,1014.87333333333,1014.84666666667,4,4,4,4,4,4,4,4,9.46666666666667,10.4,10.3333333333333,10.2666666666667,9.6,9.66666666666666,9.73333333333333,9.8,-16.064,-16.082,-16.1,-16.118,-16.028,-16.01,-15.992,-15.974,-6.01999999999998,-5.99333333333334,-5.9666666666667,-5.93999999999994,-6.07333333333338,-6.10000000000002,-6.12666666666667,-6.15333333333331
2022-06-18 13:13:00,"Saturday","weekend","working",0,"",400,1021,23,52,3,5,35.972,32.6,1014.92666666667,4,0,0,2,"empty","0-to-3","0-to-9","0-to-1",9.6,-16.028,-6.07333333333338,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,401,401,401,400,400,400,401,1021,1021,1021,1021,1021,1021,1021,1021,23,23,22,22,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.954,35.936,35.918,35.9,35.99,36.008,36.026,36.044,32.5333333333333,32.4666666666667,32.4,32.3333333333333,32.6666666666667,32.7333333333333,32.8,32.8666666666667,1014.95333333333,1014.98,1015.00666666667,1015.03333333333,1014.9,1014.87333333333,1014.84666666667,1014.82,4,4,4,4,4,4,4,4,9.53333333333333,9.46666666666667,10.4,10.3333333333333,9.66666666666666,9.73333333333333,9.8,9.86666666666667,-16.046,-16.064,-16.082,-16.1,-16.01,-15.992,-15.974,-15.956,-6.04666666666662,-6.01999999999998,-5.99333333333334,-5.9666666666667,-6.10000000000002,-6.12666666666667,-6.15333333333331,-6.17999999999995
2022-06-18 13:15:00,"Saturday","weekend","working",0,"",400,1021,23,52,3,5,35.99,32.6666666666667,1014.9,4,0,0,4,"empty","0-to-3","0-to-9","0-to-1",9.66666666666666,-16.01,-6.10000000000002,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,401,401,400,400,401,400,1021,1021,1021,1021,1021,1021,1021,1021,23,23,23,22,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.972,35.954,35.936,35.918,36.008,36.026,36.044,36.062,32.6,32.5333333333333,32.4666666666667,32.4,32.7333333333333,32.8,32.8666666666667,32.9333333333333,1014.92666666667,1014.95333333333,1014.98,1015.00666666667,1014.87333333333,1014.84666666667,1014.82,1014.79333333333,4,4,4,4,4,4,4,4,9.6,9.53333333333333,9.46666666666667,10.4,9.73333333333333,9.8,9.86666666666667,9.93333333333333,-16.028,-16.046,-16.064,-16.082,-15.992,-15.974,-15.956,-15.938,-6.07333333333338,-6.04666666666662,-6.01999999999998,-5.99333333333334,-6.12666666666667,-6.15333333333331,-6.17999999999995,-6.20666666666671
2022-06-18 13:17:00,"Saturday","weekend","working",0,"",400,1021,23,52,3,5,36.008,32.7333333333333,1014.87333333333,4,0,0,6,"empty","0-to-3","0-to-9","0-to-1",9.73333333333333,-15.992,-6.12666666666667,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,401,400,401,400,401,1021,1021,1021,1021,1021,1021,1021,1021,23,23,23,23,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.99,35.972,35.954,35.936,36.026,36.044,36.062,36.08,32.6666666666667,32.6,32.5333333333333,32.4666666666667,32.8,32.8666666666667,32.9333333333333,33,1014.9,1014.92666666667,1014.95333333333,1014.98,1014.84666666667,1014.82,1014.79333333333,1014.76666666667,4,4,4,4,4,4,4,4,9.66666666666666,9.6,9.53333333333333,9.46666666666667,9.8,9.86666666666667,9.93333333333333,10,-16.01,-16.028,-16.046,-16.064,-15.974,-15.956,-15.938,-15.92,-6.10000000000002,-6.07333333333338,-6.04666666666662,-6.01999999999998,-6.15333333333331,-6.17999999999995,-6.20666666666671,-6.23333333333335
2022-06-18 13:19:00,"Saturday","weekend","working",0,"",400,1021,23,52,3,5,36.026,32.8,1014.84666666667,4,0,0,8,"empty","0-to-3","0-to-9","0-to-1",9.8,-15.974,-6.15333333333331,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,401,400,401,402,1021,1021,1021,1021,1021,1021,1021,1021,23,23,23,23,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,36.008,35.99,35.972,35.954,36.044,36.062,36.08,35.9306666666667,32.7333333333333,32.6666666666667,32.6,32.5333333333333,32.8666666666667,32.9333333333333,33,33,1014.87333333333,1014.9,1014.92666666667,1014.95333333333,1014.82,1014.79333333333,1014.76666666667,1014.74,4,4,4,4,4,4,4,4,9.73333333333333,9.66666666666666,9.6,9.53333333333333,9.86666666666667,9.93333333333333,10,10,-15.992,-16.01,-16.028,-16.046,-15.956,-15.938,-15.92,-16.0693333333333,-6.12666666666667,-6.10000000000002,-6.07333333333338,-6.04666666666662,-6.17999999999995,-6.20666666666671,-6.23333333333335,-6.25999999999999
2022-06-18 13:21:00,"Saturday","weekend","working",0,"",401,1021,23,52,3,5,36.044,32.8666666666667,1014.82,4,0,1,10,"empty","0-to-3","0-to-9","0-to-1",9.86666666666667,-15.956,-6.17999999999995,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,400,400,400,400,401,402,405,1021,1021,1021,1021,1021,1021,1021,1021,23,23,23,23,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,36.026,36.008,35.99,35.972,36.062,36.08,35.9306666666667,35.7813333333333,32.8,32.7333333333333,32.6666666666667,32.6,32.9333333333333,33,33,33,1014.84666666667,1014.87333333333,1014.9,1014.92666666667,1014.79333333333,1014.76666666667,1014.74,1014.71333333333,4,4,4,4,4,4,4,4,9.8,9.73333333333333,9.66666666666666,9.6,9.93333333333333,10,10,10,-15.974,-15.992,-16.01,-16.028,-15.938,-15.92,-16.0693333333333,-16.2186666666667,-6.15333333333331,-6.12666666666667,-6.10000000000002,-6.07333333333338,-6.20666666666671,-6.23333333333335,-6.25999999999999,-6.28666666666663
2022-06-18 13:23:00,"Saturday","weekend","working",0,"",400,1021,23,52,3,5,36.062,32.9333333333333,1014.79333333333,4,0,0,12,"empty","0-to-3","0-to-9","0-to-1",9.93333333333333,-15.938,-6.20666666666671,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",401,400,400,400,401,402,405,403,1021,1021,1021,1021,1021,1021,1021,1021,23,23,23,23,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,36.044,36.026,36.008,35.99,36.08,35.9306666666667,35.7813333333333,35.632,32.8666666666667,32.8,32.7333333333333,32.6666666666667,33,33,33,33,1014.82,1014.84666666667,1014.87333333333,1014.9,1014.76666666667,1014.74,1014.71333333333,1014.68666666667,4,4,4,4,4,4,4,4,9.86666666666667,9.8,9.73333333333333,9.66666666666666,10,10,10,10,-15.956,-15.974,-15.992,-16.01,-15.92,-16.0693333333333,-16.2186666666667,-16.368,-6.17999999999995,-6.15333333333331,-6.12666666666667,-6.10000000000002,-6.23333333333335,-6.25999999999999,-6.28666666666663,-6.31333333333339
2022-06-18 13:25:00,"Saturday","weekend","working",0,"",401,1021,23,52,3,5,36.08,33,1014.76666666667,4,0,1,14,"empty","0-to-3","0-to-9","0-to-1",10,-15.92,-6.23333333333335,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",400,401,400,400,402,405,403,402,1021,1021,1021,1021,1021,1021,1021,1021,23,23,23,23,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,36.062,36.044,36.026,36.008,35.9306666666667,35.7813333333333,35.632,35.4826666666667,32.9333333333333,32.8666666666667,32.8,32.7333333333333,33,33,33,33,1014.79333333333,1014.82,1014.84666666667,1014.87333333333,1014.74,1014.71333333333,1014.68666666667,1014.66,4,4,4,4,4,4,4,4,9.93333333333333,9.86666666666667,9.8,9.73333333333333,10,10,10,10,-15.938,-15.956,-15.974,-15.992,-16.0693333333333,-16.2186666666667,-16.368,-16.5173333333333,-6.20666666666671,-6.17999999999995,-6.15333333333331,-6.12666666666667,-6.25999999999999,-6.28666666666663,-6.31333333333339,-6.34000000000003
2022-06-18 13:27:00,"Saturday","weekend","working",0,"",402,1021,23,52,3,5,35.9306666666667,33,1014.74,4,0,2,16,"empty","0-to-3","0-to-9","0-to-1",10,-16.0693333333333,-6.25999999999999,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",401,400,401,400,405,403,402,401,1021,1021,1021,1021,1021,1021,1021,1021,23,23,23,23,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,36.08,36.062,36.044,36.026,35.7813333333333,35.632,35.4826666666667,35.3333333333333,33,32.9333333333333,32.8666666666667,32.8,33,33,33,33,1014.76666666667,1014.79333333333,1014.82,1014.84666666667,1014.71333333333,1014.68666666667,1014.66,1014.63333333333,4,4,4,4,4,4,4,4,10,9.93333333333333,9.86666666666667,9.8,10,10,10,10,-15.92,-15.938,-15.956,-15.974,-16.2186666666667,-16.368,-16.5173333333333,-16.6666666666667,-6.23333333333335,-6.20666666666671,-6.17999999999995,-6.15333333333331,-6.28666666666663,-6.31333333333339,-6.34000000000003,-6.36666666666667
2022-06-18 13:29:00,"Saturday","weekend","working",0,"",405,1021,23,52,3,5,35.7813333333333,33,1014.71333333333,4,0,5,18,"empty","0-to-3","0-to-9","0-to-1",10,-16.2186666666667,-6.28666666666663,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",402,401,400,401,403,402,401,400,1021,1021,1021,1021,1021,1021,1021,1021,23,23,23,23,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,35.9306666666667,36.08,36.062,36.044,35.632,35.4826666666667,35.3333333333333,35.184,33,33,32.9333333333333,32.8666666666667,33,33,33,33,1014.74,1014.76666666667,1014.79333333333,1014.82,1014.68666666667,1014.66,1014.63333333333,1014.60666666667,4,4,4,4,4,4,4,4,10,10,9.93333333333333,9.86666666666667,10,10,10,10,-16.0693333333333,-15.92,-15.938,-15.956,-16.368,-16.5173333333333,-16.6666666666667,-16.816,-6.25999999999999,-6.23333333333335,-6.20666666666671,-6.17999999999995,-6.31333333333339,-6.34000000000003,-6.36666666666667,-6.39333333333332
2022-06-18 13:31:00,"Saturday","weekend","working",0,"",403,1021,23,52,3,5,35.632,33,1014.68666666667,4,0,3,20,"empty","0-to-3","0-to-9","0-to-1",10,-16.368,-6.31333333333339,0,0,0,0,0,0,0,0,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",405,402,401,400,402,401,400,400,1021,1021,1021,1021,1021,1021,1021,1021,23,23,23,23,23,23,23,23,52,52,52,52,52,52,52,52,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,6,35.7813333333333,35.9306666666667,36.08,36.062,35.4826666666667,35.3333333333333,35.184,35.0346666666667,33,33,33,32.9333333333333,33,33,33,33,1014.71333333333,1014.74,1014.76666666667,1014.79333333333,1014.66,1014.63333333333,1014.60666666667,1014.58,4,4,4,4,4,4,4,4,10,10,10,9.93333333333333,10,10,10,10,-16.2186666666667,-16.0693333333333,-15.92,-15.938,-16.5173333333333,-16.6666666666667,-16.816,-16.9653333333333,-6.28666666666663,-6.25999999999999,-6.23333333333335,-6.20666666666671,-6.34000000000003,-6.36666666666667,-6.39333333333332,-6.42000000000007
