station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EHBK,2022-03-30 16:25,51.80,35.60,53.81,40.00,8.00,0.00,29.56,M,6.21,M,FEW,BKN,BKN,M,4000.00,4400.00,4900.00,M,M,M,M,M,M,M,M,51.80,EHBK 301625Z AUTO 04008KT 010V080 9999 FEW040 BKN044 BKN049 11/02 Q1001 NOSIG,M
EHBK,2022-03-30 16:55,51.80,33.80,50.08,30.00,8.00,0.00,29.56,M,6.21,M,BKN,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 301655Z AUTO 03008KT 9999 BKN043 11/01 Q1001 NOSIG,M
EHBK,2022-03-30 17:25,50.00,33.80,53.54,20.00,10.00,0.00,29.56,M,6.21,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 301725Z AUTO 02010KT 9999 FEW044 10/01 Q1001 NOSIG,M
EHBK,2022-03-30 17:55,50.00,33.80,53.54,40.00,10.00,0.00,29.56,M,6.21,M,BKN,OVC,M,M,4300.00,4700.00,M,M,M,M,M,M,M,M,M,50.00,EHBK 301755Z AUTO 04010KT 9999 BKN043 OVC047 10/01 Q1001 NOSIG,M
EHBK,2022-03-30 18:25,50.00,35.60,57.52,40.00,8.00,0.00,29.56,M,6.21,M,BKN,BKN,M,M,4200.00,4800.00,M,M,M,M,M,M,M,M,M,50.00,EHBK 301825Z AUTO 04008KT 010V070 9999 BKN042 BKN048 10/02 Q1001 NOSIG,M
EHBK,2022-03-30 18:55,48.20,35.60,61.52,30.00,10.00,0.00,29.56,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.28,EHBK 301855Z AUTO 03010KT 9999 NSC 09/02 Q1001 NOSIG,M
EHBK,2022-03-30 19:25,48.20,35.60,61.52,40.00,11.00,0.00,29.56,M,6.21,M,SCT,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,42.94,EHBK 301925Z AUTO 04011KT 010V070 9999 SCT042 09/02 Q1001 NOSIG,M
EHBK,2022-03-30 19:55,46.40,35.60,65.83,50.00,11.00,0.00,29.56,M,6.21,M,FEW,SCT,BKN,M,3500.00,4100.00,4600.00,M,M,M,M,M,M,M,M,40.66,EHBK 301955Z AUTO 05011KT 9999 FEW035 SCT041 BKN046 08/02 Q1001 NOSIG,M
EHBK,2022-03-30 20:25,46.40,35.60,65.83,60.00,9.00,0.00,29.56,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,41.42,EHBK 302025Z AUTO 06009KT 9999 FEW045 08/02 Q1001 NOSIG,M
EHBK,2022-03-30 20:55,46.40,35.60,65.83,60.00,8.00,0.00,29.56,M,6.21,M,SCT,BKN,M,M,3800.00,4200.00,M,M,M,M,M,M,M,M,M,41.85,EHBK 302055Z AUTO 06008KT 9999 SCT038 BKN042 08/02 Q1001,M
EHBK,2022-03-30 21:25,44.60,35.60,70.48,60.00,8.00,0.00,29.56,M,6.21,M,FEW,BKN,BKN,M,3400.00,4400.00,4800.00,M,M,M,M,M,M,M,M,39.63,EHBK 302125Z AUTO 06008KT 9999 FEW034 BKN044 BKN048 07/02 Q1001,M
EHBK,2022-03-30 21:55,44.60,35.60,70.48,40.00,7.00,0.00,29.56,M,6.21,M,FEW,OVC,M,M,3100.00,4400.00,M,M,-DZ,M,M,M,M,M,M,40.14,EHBK 302155Z AUTO 04007KT 9999 -DZ FEW031 OVC044 07/02 Q1001,M
EHBK,2022-03-30 22:25,44.60,37.40,75.68,50.00,5.00,0.00,29.56,M,6.21,M,SCT,OVC,M,M,3700.00,4100.00,M,M,-RA,M,M,M,M,M,M,41.36,EHBK 302225Z AUTO 05005KT 9999 -RA SCT037 OVC041 07/03 Q1001,M
EHBK,2022-03-30 22:55,42.80,37.40,81.07,50.00,5.00,0.00,29.56,M,6.21,M,FEW,BKN,OVC,M,1800.00,3800.00,4700.00,M,-RA,M,M,M,M,M,M,39.22,EHBK 302255Z AUTO 05005KT 9999 -RA FEW018 BKN038 OVC047 06/03 Q1001,M
EHBK,2022-03-30 23:25,42.80,37.40,81.07,50.00,4.00,0.00,29.56,M,6.21,M,FEW,SCT,M,M,3600.00,4900.00,M,M,+DZ,M,M,M,M,M,M,40.03,EHBK 302325Z AUTO 05004KT 9999 +DZ FEW036 SCT049 06/03 Q1001,M
EHBK,2022-03-30 23:55,42.80,37.40,81.07,40.00,3.00,0.00,29.56,M,6.21,M,SCT,SCT,M,M,3300.00,3800.00,M,M,M,M,M,M,M,M,M,41.03,EHBK 302355Z AUTO 04003KT 9999 SCT033 SCT038 06/03 Q1001,M
EHBK,2022-03-31 00:25,42.80,37.40,81.07,50.00,4.00,0.00,29.53,M,6.21,M,FEW,BKN,M,M,2800.00,4600.00,M,M,-RADZ,M,M,M,M,M,M,40.03,EHBK 310025Z AUTO 05004KT 9999 -RADZ FEW028/// BKN046/// 06/03 Q1000,M
EHBK,2022-03-31 00:55,42.80,37.40,81.07,50.00,4.00,0.00,29.53,M,6.21,M,SCT,M,M,M,4400.00,M,M,M,DZ,M,M,M,M,M,M,40.03,EHBK 310055Z AUTO 05004KT 9999 DZ SCT044 06/03 Q1000,M
EHBK,2022-03-31 01:25,42.80,37.40,81.07,100.00,4.00,0.00,29.53,M,6.21,M,SCT,SCT,M,M,4200.00,4700.00,M,M,DZ,M,M,M,M,M,M,40.03,EHBK 310125Z AUTO 10004KT 060V120 9999 DZ SCT042 SCT047 06/03 Q1000,M
EHBK,2022-03-31 01:55,42.80,37.40,81.07,100.00,4.00,0.00,29.50,M,6.21,M,OVC,M,M,M,4500.00,M,M,M,DZ,M,M,M,M,M,M,40.03,EHBK 310155Z AUTO 10004KT 9999 DZ OVC045 06/03 Q0999,M
EHBK,2022-03-31 02:25,41.00,37.40,86.89,10.00,3.00,0.00,29.50,M,6.21,M,BKN,M,M,M,4800.00,M,M,M,DZ,M,M,M,M,M,M,38.98,EHBK 310225Z AUTO 01003KT 330V040 9999 DZ BKN048 05/03 Q0999,M
EHBK,2022-03-31 02:55,41.00,37.40,86.89,50.00,4.00,0.00,29.50,M,6.21,M,BKN,M,M,M,4500.00,M,M,M,-DZ,M,M,M,M,M,M,37.93,EHBK 310255Z AUTO 05004KT 9999 -DZ BKN045 05/03 Q0999 REDZ,M
EHBK,2022-03-31 03:25,41.00,37.40,86.89,360.00,3.00,0.00,29.50,M,6.21,M,FEW,SCT,BKN,M,3200.00,4400.00,4900.00,M,-RA,M,M,M,M,M,M,38.98,EHBK 310325Z AUTO 36003KT 330V030 9999 -RA FEW032 SCT044 BKN049 05/03 Q0999 REDZRA,M
EHBK,2022-03-31 03:55,41.00,37.40,86.89,20.00,4.00,0.00,29.50,M,6.21,M,NSC,M,M,M,M,M,M,M,-DZ,M,M,M,M,M,M,37.93,COR EHBK 310355Z AUTO 02004KT 9999 -DZ NSC 05/03 Q0999 NOSIG,M
EHBK,2022-03-31 04:25,41.00,37.40,86.89,10.00,5.00,0.00,29.50,M,6.21,M,FEW,BKN,OVC,M,1200.00,2400.00,4300.00,M,-RA,M,M,M,M,M,M,37.08,EHBK 310425Z AUTO 01005KT 320V030 9999 -RA FEW012 BKN024 OVC043 05/03 Q0999 NOSIG,M
EHBK,2022-03-31 04:55,41.00,37.40,86.89,20.00,5.00,0.00,29.50,M,6.21,M,FEW,BKN,M,M,2400.00,2800.00,M,M,-RADZ,M,M,M,M,M,M,37.08,EHBK 310455Z AUTO 02005KT 350V050 9999 -RADZ FEW024 BKN028 05/03 Q0999 REDZRA NOSIG,M
EHBK,2022-03-31 05:25,41.00,37.40,86.89,20.00,6.00,0.00,29.50,M,6.21,M,OVC,M,M,M,3800.00,M,M,M,-DZ,M,M,M,M,M,M,36.37,EHBK 310525Z AUTO 02006KT 9999 -DZ OVC038 05/03 Q0999 NOSIG,M
EHBK,2022-03-31 05:55,41.00,37.40,86.89,10.00,6.00,0.00,29.50,M,6.21,M,BKN,OVC,M,M,2500.00,3000.00,M,M,M,M,M,M,M,M,M,36.37,EHBK 310555Z AUTO 01006KT 9999 BKN025 OVC030 05/03 Q0999 NOSIG,M
EHBK,2022-03-31 06:25,39.20,37.40,93.19,350.00,7.00,0.00,29.50,M,5.59,M,FEW,BKN,BKN,M,700.00,900.00,1000.00,M,M,M,M,M,M,M,M,33.56,EHBK 310625Z AUTO 35007KT 310V030 9000 FEW007 BKN009 BKN010 04/03 Q0999 NOSIG,M
EHBK,2022-03-31 06:55,39.20,35.60,86.79,350.00,9.00,0.00,29.50,M,3.73,M,BKN,OVC,M,M,700.00,800.00,M,M,M,M,M,M,M,M,M,32.47,EHBK 310655Z AUTO 35009KT 320V030 6000 BKN007 OVC008 04/02 Q0999 TEMPO 9000,M
EHBK,2022-03-31 07:25,39.20,35.60,86.79,350.00,8.00,0.00,29.50,M,4.35,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,32.98,EHBK 310725Z AUTO 35008KT 320V020 7000 OVC007 04/02 Q0999 TEMPO 9000,M
EHBK,2022-03-31 07:55,39.20,35.60,86.79,360.00,8.00,0.00,29.50,M,4.35,M,BKN,OVC,M,M,700.00,800.00,M,M,M,M,M,M,M,M,M,32.98,EHBK 310755Z AUTO 36008KT 330V040 7000 BKN007 OVC008 04/02 Q0999 TEMPO 9000,M
EHBK,2022-03-31 08:25,39.20,35.60,86.79,360.00,9.00,0.00,29.50,M,4.35,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,32.47,EHBK 310825Z AUTO 36009KT 320V030 7000 OVC007 04/02 Q0999 TEMPO 9000,M
EHBK,2022-03-31 08:55,39.20,35.60,86.79,340.00,8.00,0.00,29.50,M,4.35,M,BKN,OVC,M,M,600.00,700.00,M,M,M,M,M,M,M,M,M,32.98,EHBK 310855Z AUTO 34008KT 310V010 7000 BKN006 OVC007 04/02 Q0999 NOSIG,M
EHBK,2022-03-31 09:25,37.40,35.60,93.14,340.00,9.00,0.00,29.50,M,3.73,M,OVC,M,M,M,400.00,M,M,M,-DZ,M,M,M,M,M,M,30.23,EHBK 310925Z AUTO 34009KT 310V010 6000 -DZ OVC004 03/02 Q0999 TEMPO BKN006,M
EHBK,2022-03-31 09:55,37.40,35.60,93.14,340.00,10.00,0.00,29.50,M,4.97,M,SCT,BKN,OVC,M,300.00,400.00,500.00,M,-RADZ,M,M,M,M,M,M,29.74,EHBK 310955Z AUTO 34010KT 310V010 8000 -RADZ SCT003 BKN004 OVC005 03/02 Q0999 TEMPO BKN006,M
EHBK,2022-03-31 10:25,35.60,33.80,93.08,340.00,9.00,0.00,29.50,M,5.59,M,FEW,BKN,OVC,M,300.00,400.00,500.00,M,DZ,M,M,M,M,M,M,27.99,EHBK 311025Z AUTO 34009KT 310V010 9000 DZ FEW003 BKN004 OVC005 02/01 Q0999 TEMPO -RADZ BKN006,M
EHBK,2022-03-31 10:55,35.60,33.80,93.08,340.00,7.00,0.00,29.53,M,4.35,M,BKN,OVC,M,M,300.00,400.00,M,M,-RA,M,M,M,M,M,M,29.17,EHBK 311055Z AUTO 34007KT 300V010 7000 -RA BKN003 OVC004 02/01 Q1000 REDZRA NOSIG,M
EHBK,2022-03-31 11:25,35.60,33.80,93.08,330.00,8.00,0.00,29.50,M,5.59,M,BKN,OVC,M,M,300.00,400.00,M,M,-RA,M,M,M,M,M,M,28.55,EHBK 311125Z AUTO 33008KT 300V010 9000 -RA BKN003 OVC004 02/01 Q0999 NOSIG,M
EHBK,2022-03-31 11:55,37.40,35.60,93.14,340.00,8.00,0.00,29.50,M,6.21,M,BKN,OVC,M,M,300.00,400.00,M,M,-RA,M,M,M,M,M,M,30.76,EHBK 311155Z AUTO 34008KT 310V010 9999 -RA BKN003 OVC004 03/02 Q0999 REDZRA NOSIG,M
EHBK,2022-03-31 12:25,37.40,35.60,93.14,330.00,6.00,0.00,29.50,M,6.21,M,BKN,OVC,M,M,400.00,500.00,M,M,-DZ,M,M,M,M,M,M,32.03,EHBK 311225Z AUTO 33006KT 280V360 9999 -DZ BKN004/// OVC005/// 03/02 Q0999 REDZ NOSIG,M
EHBK,2022-03-31 12:55,37.40,35.60,93.14,310.00,6.00,0.00,29.50,M,6.21,M,SCT,BKN,OVC,M,600.00,700.00,900.00,M,DZRA,M,M,M,M,M,M,32.03,EHBK 311255Z AUTO 31006KT 270V340 9999 DZRA SCT006 BKN007 OVC009 03/02 Q0999 NOSIG,M
EHBK,2022-03-31 13:25,37.40,35.60,93.14,320.00,6.00,0.00,29.50,M,6.21,M,SCT,BKN,BKN,M,600.00,700.00,800.00,M,-RA,M,M,M,M,M,M,32.03,EHBK 311325Z AUTO 32006KT 290V010 9999 -RA SCT006 BKN007 BKN008 03/02 Q0999 REDZRA TEMPO BKN004,M
EHBK,2022-03-31 13:55,37.40,35.60,93.14,320.00,7.00,0.00,29.50,M,6.21,M,FEW,BKN,OVC,M,600.00,700.00,800.00,M,DZ,M,M,M,M,M,M,31.36,EHBK 311355Z AUTO 32007KT 280V010 9999 DZ FEW006 BKN007 OVC008 03/02 Q0999 NOSIG,M
EHBK,2022-03-31 14:25,37.40,35.60,93.14,320.00,5.00,0.00,29.50,M,6.21,M,FEW,BKN,OVC,M,200.00,1000.00,1300.00,M,DZ,M,M,M,M,M,M,32.81,EHBK 311425Z AUTO 32005KT 280V360 9999 DZ FEW002 BKN010 OVC013 03/02 Q0999 NOSIG,M
EHBK,2022-03-31 14:55,39.20,35.60,86.79,330.00,6.00,0.00,29.50,M,6.21,M,FEW,SCT,BKN,M,700.00,800.00,900.00,M,-RA,M,M,M,M,M,M,34.20,EHBK 311455Z AUTO 33006KT 9999 -RA FEW007/// SCT008/// BKN009/// 04/02 Q0999 REDZRA NOSIG,M
EHBK,2022-03-31 15:25,39.20,35.60,86.79,320.00,6.00,0.00,29.50,M,6.21,M,SCT,BKN,OVC,M,700.00,800.00,1100.00,M,-RA,M,M,M,M,M,M,34.20,EHBK 311525Z AUTO 32006KT 290V360 9999 -RA SCT007 BKN008 OVC011 04/02 Q0999 REDZRA NOSIG,M
EHBK,2022-03-31 15:55,37.40,35.60,93.14,310.00,7.00,0.00,29.50,M,6.21,M,FEW,BKN,BKN,M,700.00,800.00,1000.00,M,-RA,M,M,M,M,M,M,31.36,EHBK 311555Z AUTO 31007KT 280V350 9999 -RA FEW007/// BKN008/// BKN010/// 03/02 Q0999 REDZRA NOSIG,M
EHBK,2022-03-31 16:25,37.40,35.60,93.14,300.00,4.00,0.00,29.50,M,4.97,M,FEW,SCT,OVC,M,700.00,900.00,1200.00,M,DZ,M,M,M,M,M,M,33.73,EHBK 311625Z AUTO 30004KT 240V350 8000 DZ FEW007 SCT009 OVC012 03/02 Q0999 NOSIG,M
EHBK,2022-03-31 16:55,37.40,35.60,93.14,310.00,5.00,0.00,29.50,M,6.21,M,FEW,SCT,OVC,M,800.00,900.00,1000.00,M,-RA,M,M,M,M,M,M,32.81,EHBK 311655Z AUTO 31005KT 270V340 9999 -RA FEW008 SCT009 OVC010 03/02 Q0999 REDZRA NOSIG,M
EHBK,2022-03-31 17:25,37.40,35.60,93.14,320.00,4.00,0.00,29.50,M,6.21,M,FEW,SCT,BKN,M,200.00,3500.00,3900.00,M,-RA,M,M,M,M,M,M,33.73,EHBK 311725Z AUTO 32004KT 260V350 9999 -RA FEW002 SCT035 BKN039 03/02 Q0999 NOSIG,M
EHBK,2022-03-31 17:55,37.40,35.60,93.14,340.00,5.00,0.00,29.50,M,6.21,M,BKN,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,32.81,EHBK 311755Z AUTO 34005KT 9999 BKN044 03/02 Q0999 NOSIG,M
EHBK,2022-03-31 18:25,37.40,35.60,93.14,320.00,3.00,0.00,29.53,M,6.21,M,FEW,BKN,OVC,M,600.00,2200.00,2700.00,M,M,M,M,M,M,M,M,34.86,EHBK 311825Z AUTO 32003KT 280V360 9999 FEW006 BKN022 OVC027 03/02 Q1000 NOSIG,M
EHBK,2022-03-31 18:55,37.40,35.60,93.14,320.00,3.00,0.00,29.53,M,6.21,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,34.86,EHBK 311855Z AUTO 32003KT 280V340 9999 OVC016 03/02 Q1000 NOSIG,M
EHBK,2022-03-31 19:25,37.40,35.60,93.14,330.00,3.00,0.00,29.53,M,6.21,M,SCT,BKN,OVC,M,700.00,800.00,900.00,M,M,M,M,M,M,M,M,34.86,EHBK 311925Z AUTO 33003KT 9999 SCT007 BKN008 OVC009 03/02 Q1000 NOSIG,M
EHBK,2022-03-31 19:55,37.40,35.60,93.14,340.00,4.00,0.00,29.53,M,6.21,M,SCT,BKN,OVC,M,700.00,900.00,1500.00,M,M,M,M,M,M,M,M,33.73,EHBK 311955Z AUTO 34004KT 300V010 9999 SCT007 BKN009 OVC015 03/02 Q1000 NOSIG,M
EHBK,2022-03-31 20:25,37.40,33.80,86.69,10.00,6.00,0.00,29.53,M,6.21,M,FEW,BKN,M,M,2000.00,3100.00,M,M,M,M,M,M,M,M,M,32.03,EHBK 312025Z AUTO 01006KT 9999 FEW020 BKN031 03/01 Q1000 NOSIG,M
EHBK,2022-03-31 20:55,37.40,35.60,93.14,10.00,5.00,0.00,29.53,M,6.21,M,FEW,SCT,OVC,M,500.00,1000.00,2100.00,M,M,M,M,M,M,M,M,32.81,EHBK 312055Z AUTO 01005KT 320V050 9999 FEW005/// SCT010/// OVC021/// 03/02 Q1000,M
EHBK,2022-03-31 21:25,37.40,35.60,93.14,20.00,5.00,0.00,29.53,M,6.21,M,FEW,BKN,OVC,M,400.00,500.00,1000.00,M,M,M,M,M,M,M,M,32.81,EHBK 312125Z AUTO 02005KT 330V050 9999 FEW004 BKN005 OVC010 03/02 Q1000,M
EHBK,2022-03-31 21:55,35.60,33.80,93.08,M,M,0.00,29.53,M,6.21,M,FEW,SCT,BKN,M,300.00,500.00,800.00,M,M,M,M,M,M,M,M,M,EHBK 312155Z AUTO /////KT 9999 FEW003 SCT005 BKN008 02/01 Q1000,M
EHBK,2022-03-31 22:25,35.60,33.80,93.08,20.00,7.00,0.00,29.53,M,6.21,M,FEW,BKN,BKN,M,400.00,600.00,700.00,M,M,M,M,M,M,M,M,29.17,EHBK 312225Z AUTO 02007KT 9999 FEW004 BKN006 BKN007 02/01 Q1000,M
EHBK,2022-03-31 22:55,35.60,33.80,93.08,10.00,9.00,0.00,29.53,M,6.21,M,BKN,OVC,M,M,600.00,700.00,M,M,DZ,M,M,M,M,M,M,27.99,EHBK 312255Z AUTO 01009KT 340V040 9999 DZ BKN006 OVC007 02/01 Q1000,M
EHBK,2022-03-31 23:25,35.60,33.80,93.08,350.00,5.00,0.00,29.53,M,6.21,M,FEW,SCT,BKN,FEW,300.00,400.00,700.00,1500.00,M,M,M,M,M,M,M,30.67,EHBK 312325Z AUTO 35005KT 320V030 9999 FEW003 SCT004 BKN007 FEW015CB 02/01 Q1000,M
EHBK,2022-03-31 23:55,33.80,33.80,100.00,350.00,4.00,0.00,29.53,M,3.11,M,BKN,FEW,M,M,200.00,1500.00,M,M,M,M,M,M,M,M,M,29.52,EHBK 312355Z AUTO 35004KT 330V030 5000 BKN002 FEW015CB 01/01 Q1000,M
