Time,Datastream Name,Value
2022-03-24 02:46:00,Fine Particles 10,36.0
2022-03-24 02:46:00,ABC Status,1.0
2022-03-24 02:44:00,CO2,472.0
2022-03-24 02:44:00,PRESSURE,1036.0
2022-03-24 02:44:00,Temperature,18.0
2022-03-24 02:44:00,Relative Humidity,31.0
2022-03-24 02:44:00,Fine Particles 2_5,21.0
2022-03-24 02:44:00,Fine Particles 10,36.0
2022-03-24 02:44:00,ABC Status,1.0
2022-03-24 02:42:00,CO2,474.0
2022-03-24 02:42:00,PRESSURE,1036.0
2022-03-24 02:42:00,Temperature,18.0
2022-03-24 02:42:00,Relative Humidity,31.0
2022-03-24 02:42:00,Fine Particles 2_5,21.0
2022-03-24 02:42:00,Fine Particles 10,36.0
2022-03-24 02:42:00,ABC Status,1.0
2022-03-24 02:40:00,CO2,471.0
2022-03-24 02:40:00,PRESSURE,1036.0
2022-03-24 02:40:00,Temperature,18.0
2022-03-24 02:40:00,Relative Humidity,31.0
2022-03-24 02:40:00,Fine Particles 2_5,21.0
2022-03-24 02:40:00,Fine Particles 10,36.0
2022-03-24 02:40:00,ABC Status,1.0
2022-03-24 02:38:00,CO2,469.0
2022-03-24 02:38:00,PRESSURE,1036.0
2022-03-24 02:38:00,Temperature,18.0
2022-03-24 02:38:00,Relative Humidity,31.0
2022-03-24 02:38:00,Fine Particles 2_5,21.0
2022-03-24 02:38:00,Fine Particles 10,36.0
2022-03-24 02:38:00,ABC Status,1.0
2022-03-24 02:36:00,CO2,468.0
2022-03-24 02:36:00,PRESSURE,1036.0
2022-03-24 02:36:00,Temperature,18.0
2022-03-24 02:36:00,Relative Humidity,31.0
2022-03-24 02:36:00,Fine Particles 2_5,18.0
2022-03-24 02:36:00,Fine Particles 10,31.0
2022-03-24 02:36:00,ABC Status,1.0
2022-03-24 02:34:00,CO2,465.0
2022-03-24 02:34:00,PRESSURE,1036.0
2022-03-24 02:34:00,Temperature,18.0
2022-03-24 02:34:00,Relative Humidity,31.0
2022-03-24 02:34:00,Fine Particles 2_5,20.0
2022-03-24 02:34:00,Fine Particles 10,34.0
2022-03-24 02:34:00,ABC Status,1.0
2022-03-24 02:32:00,CO2,466.0
2022-03-24 02:32:00,PRESSURE,1036.0
2022-03-24 02:32:00,Temperature,18.0
2022-03-24 02:32:00,Relative Humidity,31.0
2022-03-24 02:32:00,Fine Particles 2_5,20.0
2022-03-24 02:32:00,Fine Particles 10,34.0
2022-03-24 02:32:00,ABC Status,1.0
2022-03-24 02:30:00,CO2,468.0
2022-03-24 02:30:00,PRESSURE,1036.0
2022-03-24 02:30:00,Temperature,18.0
2022-03-24 02:30:00,Relative Humidity,31.0
2022-03-24 02:30:00,Fine Particles 2_5,20.0
2022-03-24 02:30:00,Fine Particles 10,34.0
2022-03-24 02:30:00,ABC Status,1.0
2022-03-24 02:28:00,CO2,469.0
2022-03-24 02:28:00,PRESSURE,1036.0
2022-03-24 02:28:00,Temperature,18.0
2022-03-24 02:28:00,Relative Humidity,31.0
2022-03-24 02:28:00,Fine Particles 2_5,21.0
2022-03-24 02:28:00,Fine Particles 10,36.0
2022-03-24 02:28:00,ABC Status,1.0
2022-03-24 02:26:00,CO2,469.0
2022-03-24 02:26:00,PRESSURE,1036.0
2022-03-24 02:26:00,Temperature,18.0
2022-03-24 02:26:00,Relative Humidity,31.0
2022-03-24 02:26:00,Fine Particles 2_5,20.0
2022-03-24 02:26:00,Fine Particles 10,34.0
2022-03-24 02:26:00,ABC Status,1.0
2022-03-24 02:24:00,CO2,469.0
2022-03-24 02:24:00,PRESSURE,1036.0
2022-03-24 02:24:00,Temperature,18.0
2022-03-24 02:24:00,Relative Humidity,31.0
2022-03-24 02:24:00,Fine Particles 2_5,21.0
2022-03-24 02:24:00,Fine Particles 10,36.0
2022-03-24 02:24:00,ABC Status,1.0
2022-03-24 02:22:00,CO2,470.0
2022-03-24 02:22:00,PRESSURE,1036.0
2022-03-24 02:22:00,Temperature,18.0
2022-03-24 02:22:00,Relative Humidity,31.0
2022-03-24 02:22:00,Fine Particles 2_5,20.0
2022-03-24 02:22:00,Fine Particles 10,34.0
2022-03-24 02:22:00,ABC Status,1.0
2022-03-24 02:20:00,CO2,472.0
2022-03-24 02:20:00,PRESSURE,1036.0
2022-03-24 02:20:00,Temperature,18.0
2022-03-24 02:20:00,Relative Humidity,31.0
2022-03-24 02:20:00,Fine Particles 2_5,22.0
2022-03-24 02:20:00,Fine Particles 10,38.0
2022-03-24 02:20:00,ABC Status,1.0
2022-03-24 02:18:00,CO2,471.0
2022-03-24 02:18:00,PRESSURE,1036.0
2022-03-24 02:18:00,Temperature,18.0
2022-03-24 02:18:00,Relative Humidity,31.0
2022-03-24 02:18:00,Fine Particles 2_5,21.0
2022-03-24 02:18:00,Fine Particles 10,36.0
2022-03-24 02:18:00,ABC Status,1.0
2022-03-24 02:16:00,CO2,474.0
2022-03-24 02:16:00,PRESSURE,1036.0
2022-03-24 02:16:00,Temperature,18.0
2022-03-24 02:16:00,Relative Humidity,31.0
2022-03-24 02:16:00,Fine Particles 2_5,20.0
2022-03-24 02:16:00,Fine Particles 10,34.0
2022-03-24 02:16:00,ABC Status,1.0
2022-03-24 02:14:00,CO2,472.0
2022-03-24 02:14:00,PRESSURE,1036.0
2022-03-24 02:14:00,Temperature,18.0
2022-03-24 02:14:00,Relative Humidity,31.0
2022-03-24 02:14:00,Fine Particles 2_5,21.0
2022-03-24 02:14:00,Fine Particles 10,36.0
2022-03-24 02:14:00,ABC Status,1.0
2022-03-24 02:12:00,CO2,469.0
2022-03-24 02:12:00,PRESSURE,1036.0
2022-03-24 02:12:00,Temperature,18.0
2022-03-24 02:12:00,Relative Humidity,31.0
2022-03-24 02:12:00,Fine Particles 2_5,21.0
2022-03-24 02:12:00,Fine Particles 10,36.0
2022-03-24 02:12:00,ABC Status,1.0
2022-03-24 02:10:00,CO2,463.0
2022-03-24 02:10:00,PRESSURE,1036.0
2022-03-24 02:10:00,Temperature,18.0
2022-03-24 02:10:00,Relative Humidity,31.0
2022-03-24 02:10:00,Fine Particles 2_5,20.0
2022-03-24 02:10:00,Fine Particles 10,34.0
2022-03-24 02:10:00,ABC Status,1.0
2022-03-24 02:08:00,CO2,456.0
2022-03-24 02:08:00,PRESSURE,1036.0
2022-03-24 02:08:00,Temperature,18.0
2022-03-24 02:08:00,Relative Humidity,31.0
2022-03-24 02:08:00,Fine Particles 2_5,20.0
2022-03-24 02:08:00,Fine Particles 10,34.0
2022-03-24 02:08:00,ABC Status,1.0
2022-03-24 02:06:00,CO2,458.0
2022-03-24 02:06:00,PRESSURE,1036.0
2022-03-24 02:06:00,Temperature,18.0
2022-03-24 02:06:00,Relative Humidity,31.0
2022-03-24 02:06:00,Fine Particles 2_5,20.0
2022-03-24 02:06:00,Fine Particles 10,34.0
2022-03-24 02:06:00,ABC Status,1.0
2022-03-24 02:04:00,CO2,457.0
2022-03-24 02:04:00,PRESSURE,1036.0
2022-03-24 02:04:00,Temperature,18.0
2022-03-24 02:04:00,Relative Humidity,31.0
2022-03-24 02:04:00,Fine Particles 2_5,21.0
2022-03-24 02:04:00,Fine Particles 10,36.0
2022-03-24 02:04:00,ABC Status,1.0
2022-03-24 02:02:00,CO2,462.0
2022-03-24 02:02:00,PRESSURE,1036.0
2022-03-24 02:02:00,Temperature,18.0
2022-03-24 02:02:00,Relative Humidity,31.0
2022-03-24 02:02:00,Fine Particles 2_5,21.0
2022-03-24 02:02:00,Fine Particles 10,36.0
2022-03-24 02:02:00,ABC Status,1.0
2022-03-24 02:00:00,CO2,464.0
2022-03-24 02:00:00,PRESSURE,1036.0
2022-03-24 02:00:00,Temperature,18.0
2022-03-24 02:00:00,Relative Humidity,31.0
2022-03-24 02:00:00,Fine Particles 2_5,20.0
2022-03-24 02:00:00,Fine Particles 10,34.0
2022-03-24 02:00:00,ABC Status,1.0
2022-03-24 01:58:00,CO2,461.0
2022-03-24 01:58:00,PRESSURE,1036.0
2022-03-24 01:58:00,Temperature,18.0
2022-03-24 01:58:00,Relative Humidity,31.0
2022-03-24 01:58:00,Fine Particles 2_5,21.0
2022-03-24 01:58:00,Fine Particles 10,36.0
2022-03-24 01:58:00,ABC Status,1.0
2022-03-24 01:56:00,CO2,455.0
2022-03-24 01:56:00,PRESSURE,1036.0
2022-03-24 01:56:00,Temperature,18.0
2022-03-24 01:56:00,Relative Humidity,31.0
2022-03-24 01:56:00,Fine Particles 2_5,21.0
2022-03-24 01:56:00,Fine Particles 10,36.0
2022-03-24 01:56:00,ABC Status,1.0
2022-03-24 01:54:00,CO2,448.0
2022-03-24 01:54:00,PRESSURE,1036.0
2022-03-24 01:54:00,Temperature,18.0
2022-03-24 01:54:00,Relative Humidity,31.0
2022-03-24 01:54:00,Fine Particles 2_5,20.0
2022-03-24 01:54:00,Fine Particles 10,34.0
2022-03-24 01:54:00,ABC Status,1.0
2022-03-24 01:52:00,CO2,449.0
2022-03-24 01:52:00,PRESSURE,1036.0
2022-03-24 01:52:00,Temperature,18.0
2022-03-24 01:52:00,Relative Humidity,31.0
2022-03-24 01:52:00,Fine Particles 2_5,21.0
2022-03-24 01:52:00,Fine Particles 10,36.0
2022-03-24 01:52:00,ABC Status,1.0
2022-03-24 01:50:00,CO2,452.0
2022-03-24 01:50:00,PRESSURE,1036.0
2022-03-24 01:50:00,Temperature,18.0
2022-03-24 01:50:00,Relative Humidity,31.0
2022-03-24 01:50:00,Fine Particles 2_5,21.0
2022-03-24 01:50:00,Fine Particles 10,36.0
2022-03-24 01:50:00,ABC Status,1.0
2022-03-24 01:48:00,CO2,453.0
2022-03-24 01:48:00,PRESSURE,1036.0
2022-03-24 01:48:00,Temperature,19.0
2022-03-24 01:48:00,Relative Humidity,30.0
2022-03-24 01:48:00,Fine Particles 2_5,19.0
2022-03-24 01:48:00,Fine Particles 10,32.0
2022-03-24 01:48:00,ABC Status,1.0
2022-03-24 01:46:00,CO2,452.0
2022-03-24 01:46:00,PRESSURE,1036.0
2022-03-24 01:46:00,Temperature,19.0
2022-03-24 01:46:00,Relative Humidity,30.0
2022-03-24 01:46:00,Fine Particles 2_5,20.0
2022-03-24 01:46:00,Fine Particles 10,34.0
2022-03-24 01:46:00,ABC Status,1.0
2022-03-24 01:44:00,CO2,453.0
2022-03-24 01:44:00,PRESSURE,1036.0
2022-03-24 01:44:00,Temperature,19.0
2022-03-24 01:44:00,Relative Humidity,31.0
2022-03-24 01:44:00,Fine Particles 2_5,19.0
2022-03-24 01:44:00,Fine Particles 10,32.0
2022-03-24 01:44:00,ABC Status,1.0
2022-03-24 01:42:00,CO2,451.0
2022-03-24 01:42:00,PRESSURE,1036.0
2022-03-24 01:42:00,Temperature,18.0
2022-03-24 01:42:00,Relative Humidity,31.0
2022-03-24 01:42:00,Fine Particles 2_5,19.0
2022-03-24 01:42:00,Fine Particles 10,32.0
2022-03-24 01:42:00,ABC Status,1.0
2022-03-24 01:40:00,CO2,451.0
2022-03-24 01:40:00,PRESSURE,1036.0
2022-03-24 01:40:00,Temperature,18.0
2022-03-24 01:40:00,Relative Humidity,31.0
2022-03-24 01:40:00,Fine Particles 2_5,21.0
2022-03-24 01:40:00,Fine Particles 10,36.0
2022-03-24 01:40:00,ABC Status,1.0
2022-03-24 01:38:00,CO2,452.0
2022-03-24 01:38:00,PRESSURE,1036.0
2022-03-24 01:38:00,Temperature,18.0
2022-03-24 01:38:00,Relative Humidity,31.0
2022-03-24 01:38:00,Fine Particles 2_5,21.0
2022-03-24 01:38:00,Fine Particles 10,36.0
2022-03-24 01:38:00,ABC Status,1.0
2022-03-24 01:36:00,CO2,453.0
2022-03-24 01:36:00,PRESSURE,1036.0
2022-03-24 01:36:00,Temperature,18.0
2022-03-24 01:36:00,Relative Humidity,31.0
2022-03-24 01:36:00,Fine Particles 2_5,22.0
2022-03-24 01:36:00,Fine Particles 10,38.0
2022-03-24 01:36:00,ABC Status,1.0
2022-03-24 01:34:00,CO2,450.0
2022-03-24 01:34:00,PRESSURE,1036.0
2022-03-24 01:34:00,Temperature,18.0
2022-03-24 01:34:00,Relative Humidity,31.0
2022-03-24 01:34:00,Fine Particles 2_5,23.0
2022-03-24 01:34:00,Fine Particles 10,40.0
2022-03-24 01:34:00,ABC Status,1.0
2022-03-24 01:32:00,CO2,454.0
2022-03-24 01:32:00,PRESSURE,1036.0
2022-03-24 01:32:00,Temperature,18.0
2022-03-24 01:32:00,Relative Humidity,31.0
2022-03-24 01:32:00,Fine Particles 2_5,21.0
2022-03-24 01:32:00,Fine Particles 10,36.0
2022-03-24 01:32:00,ABC Status,1.0
2022-03-24 01:30:00,CO2,456.0
2022-03-24 01:30:00,PRESSURE,1036.0
2022-03-24 01:30:00,Temperature,18.0
2022-03-24 01:30:00,Relative Humidity,30.0
2022-03-24 01:30:00,Fine Particles 2_5,20.0
2022-03-24 01:30:00,Fine Particles 10,34.0
2022-03-24 01:30:00,ABC Status,1.0
2022-03-24 01:28:00,CO2,456.0
2022-03-24 01:28:00,PRESSURE,1036.0
2022-03-24 01:28:00,Temperature,18.0
2022-03-24 01:28:00,Relative Humidity,30.0
2022-03-24 01:28:00,Fine Particles 2_5,21.0
2022-03-24 01:28:00,Fine Particles 10,36.0
2022-03-24 01:28:00,ABC Status,1.0
2022-03-24 01:26:00,CO2,460.0
2022-03-24 01:26:00,PRESSURE,1036.0
2022-03-24 01:26:00,Temperature,19.0
2022-03-24 01:26:00,Relative Humidity,30.0
2022-03-24 01:26:00,Fine Particles 2_5,20.0
2022-03-24 01:26:00,Fine Particles 10,34.0
2022-03-24 01:26:00,ABC Status,1.0
2022-03-24 01:24:00,CO2,457.0
2022-03-24 01:24:00,PRESSURE,1036.0
2022-03-24 01:24:00,Temperature,19.0
2022-03-24 01:24:00,Relative Humidity,30.0
2022-03-24 01:24:00,Fine Particles 2_5,20.0
2022-03-24 01:24:00,Fine Particles 10,34.0
2022-03-24 01:24:00,ABC Status,1.0
2022-03-24 01:22:00,CO2,453.0
2022-03-24 01:22:00,PRESSURE,1036.0
2022-03-24 01:22:00,Temperature,19.0
2022-03-24 01:22:00,Relative Humidity,30.0
2022-03-24 01:22:00,Fine Particles 2_5,19.0
2022-03-24 01:22:00,Fine Particles 10,32.0
2022-03-24 01:22:00,ABC Status,1.0
2022-03-24 01:20:00,CO2,453.0
2022-03-24 01:20:00,PRESSURE,1036.0
2022-03-24 01:20:00,Temperature,19.0
2022-03-24 01:20:00,Relative Humidity,30.0
2022-03-24 01:20:00,Fine Particles 2_5,19.0
2022-03-24 01:20:00,Fine Particles 10,32.0
2022-03-24 01:20:00,ABC Status,1.0
2022-03-24 01:18:00,CO2,449.0
2022-03-24 01:18:00,PRESSURE,1036.0
2022-03-24 01:18:00,Temperature,18.0
2022-03-24 01:18:00,Relative Humidity,31.0
2022-03-24 01:18:00,Fine Particles 2_5,21.0
2022-03-24 01:18:00,Fine Particles 10,36.0
2022-03-24 01:18:00,ABC Status,1.0
2022-03-24 01:16:00,CO2,443.0
2022-03-24 01:16:00,PRESSURE,1036.0
2022-03-24 01:16:00,Temperature,18.0
2022-03-24 01:16:00,Relative Humidity,31.0
2022-03-24 01:16:00,Fine Particles 2_5,20.0
2022-03-24 01:16:00,Fine Particles 10,34.0
2022-03-24 01:16:00,ABC Status,1.0
2022-03-24 01:14:00,CO2,443.0
2022-03-24 01:14:00,PRESSURE,1036.0
2022-03-24 01:14:00,Temperature,18.0
2022-03-24 01:14:00,Relative Humidity,31.0
2022-03-24 01:14:00,Fine Particles 2_5,22.0
2022-03-24 01:14:00,Fine Particles 10,38.0
2022-03-24 01:14:00,ABC Status,1.0
2022-03-24 01:12:00,CO2,442.0
2022-03-24 01:12:00,PRESSURE,1036.0
2022-03-24 01:12:00,Temperature,18.0
2022-03-24 01:12:00,Relative Humidity,31.0
2022-03-24 01:12:00,Fine Particles 2_5,20.0
2022-03-24 01:12:00,Fine Particles 10,34.0
2022-03-24 01:12:00,ABC Status,1.0
2022-03-24 01:10:00,CO2,441.0
2022-03-24 01:10:00,PRESSURE,1036.0
2022-03-24 01:10:00,Temperature,18.0
2022-03-24 01:10:00,Relative Humidity,31.0
2022-03-24 01:10:00,Fine Particles 2_5,21.0
2022-03-24 01:10:00,Fine Particles 10,36.0
2022-03-24 01:10:00,ABC Status,1.0
2022-03-24 01:08:00,CO2,445.0
2022-03-24 01:08:00,PRESSURE,1036.0
2022-03-24 01:08:00,Temperature,18.0
2022-03-24 01:08:00,Relative Humidity,30.0
2022-03-24 01:08:00,Fine Particles 2_5,22.0
2022-03-24 01:08:00,Fine Particles 10,38.0
2022-03-24 01:08:00,ABC Status,1.0
2022-03-24 01:06:00,CO2,443.0
2022-03-24 01:06:00,PRESSURE,1036.0
2022-03-24 01:06:00,Temperature,18.0
2022-03-24 01:06:00,Relative Humidity,30.0
2022-03-24 01:06:00,Fine Particles 2_5,21.0
2022-03-24 01:06:00,Fine Particles 10,36.0
2022-03-24 01:06:00,ABC Status,1.0
2022-03-24 01:04:00,CO2,446.0
2022-03-24 01:04:00,PRESSURE,1036.0
2022-03-24 01:04:00,Temperature,19.0
2022-03-24 01:04:00,Relative Humidity,30.0
2022-03-24 01:04:00,Fine Particles 2_5,20.0
2022-03-24 01:04:00,Fine Particles 10,34.0
2022-03-24 01:04:00,ABC Status,1.0
2022-03-24 01:02:00,CO2,447.0
2022-03-24 01:02:00,PRESSURE,1036.0
2022-03-24 01:02:00,Temperature,19.0
2022-03-24 01:02:00,Relative Humidity,30.0
2022-03-24 01:02:00,Fine Particles 2_5,20.0
2022-03-24 01:02:00,Fine Particles 10,34.0
2022-03-24 01:02:00,ABC Status,1.0
2022-03-24 01:00:00,CO2,449.0
2022-03-24 01:00:00,PRESSURE,1036.0
2022-03-24 01:00:00,Temperature,19.0
2022-03-24 01:00:00,Relative Humidity,30.0
2022-03-24 01:00:00,Fine Particles 2_5,20.0
2022-03-24 01:00:00,Fine Particles 10,34.0
2022-03-24 01:00:00,ABC Status,1.0
2022-03-24 00:58:00,CO2,450.0
2022-03-24 00:58:00,PRESSURE,1036.0
2022-03-24 00:58:00,Temperature,19.0
2022-03-24 00:58:00,Relative Humidity,30.0
2022-03-24 00:58:00,Fine Particles 2_5,19.0
2022-03-24 00:58:00,Fine Particles 10,32.0
2022-03-24 00:58:00,ABC Status,1.0
2022-03-24 00:56:00,CO2,449.0
2022-03-24 00:56:00,PRESSURE,1036.0
2022-03-24 00:56:00,Temperature,19.0
2022-03-24 00:56:00,Relative Humidity,31.0
2022-03-24 00:56:00,Fine Particles 2_5,20.0
2022-03-24 00:56:00,Fine Particles 10,34.0
2022-03-24 00:56:00,ABC Status,1.0
2022-03-24 00:54:00,CO2,450.0
2022-03-24 00:54:00,PRESSURE,1036.0
2022-03-24 00:54:00,Temperature,18.0
2022-03-24 00:54:00,Relative Humidity,31.0
2022-03-24 00:54:00,Fine Particles 2_5,21.0
2022-03-24 00:54:00,Fine Particles 10,36.0
2022-03-24 00:54:00,ABC Status,1.0
2022-03-24 00:52:00,CO2,453.0
2022-03-24 00:52:00,PRESSURE,1036.0
2022-03-24 00:52:00,Temperature,18.0
2022-03-24 00:52:00,Relative Humidity,31.0
2022-03-24 00:52:00,Fine Particles 2_5,20.0
2022-03-24 00:52:00,Fine Particles 10,34.0
2022-03-24 00:52:00,ABC Status,1.0
2022-03-24 00:50:00,CO2,451.0
2022-03-24 00:50:00,PRESSURE,1036.0
2022-03-24 00:50:00,Temperature,18.0
2022-03-24 00:50:00,Relative Humidity,31.0
2022-03-24 00:50:00,Fine Particles 2_5,20.0
2022-03-24 00:50:00,Fine Particles 10,34.0
2022-03-24 00:50:00,ABC Status,1.0
2022-03-24 00:48:00,CO2,446.0
2022-03-24 00:48:00,PRESSURE,1036.0
2022-03-24 00:48:00,Temperature,18.0
2022-03-24 00:48:00,Relative Humidity,31.0
2022-03-24 00:48:00,Fine Particles 2_5,21.0
2022-03-24 00:48:00,Fine Particles 10,36.0
2022-03-24 00:48:00,ABC Status,1.0
2022-03-24 00:46:00,CO2,449.0
2022-03-24 00:46:00,PRESSURE,1036.0
2022-03-24 00:46:00,Temperature,18.0
2022-03-24 00:46:00,Relative Humidity,31.0
2022-03-24 00:46:00,Fine Particles 2_5,20.0
2022-03-24 00:46:00,Fine Particles 10,34.0
2022-03-24 00:46:00,ABC Status,1.0
2022-03-24 00:44:00,CO2,445.0
2022-03-24 00:44:00,PRESSURE,1036.0
2022-03-24 00:44:00,Temperature,18.0
2022-03-24 00:44:00,Relative Humidity,31.0
2022-03-24 00:44:00,Fine Particles 2_5,20.0
2022-03-24 00:44:00,Fine Particles 10,34.0
2022-03-24 00:44:00,ABC Status,1.0
2022-03-24 00:42:00,CO2,447.0
2022-03-24 00:42:00,PRESSURE,1036.0
2022-03-24 00:42:00,Temperature,19.0
2022-03-24 00:42:00,Relative Humidity,30.0
2022-03-24 00:42:00,Fine Particles 2_5,19.0
2022-03-24 00:42:00,Fine Particles 10,32.0
2022-03-24 00:42:00,ABC Status,1.0
2022-03-24 00:40:00,CO2,447.0
2022-03-24 00:40:00,PRESSURE,1036.0
2022-03-24 00:40:00,Temperature,19.0
2022-03-24 00:40:00,Relative Humidity,30.0
2022-03-24 00:40:00,Fine Particles 2_5,20.0
2022-03-24 00:40:00,Fine Particles 10,34.0
2022-03-24 00:40:00,ABC Status,1.0
2022-03-24 00:38:00,CO2,446.0
2022-03-24 00:38:00,PRESSURE,1036.0
2022-03-24 00:38:00,Temperature,19.0
2022-03-24 00:38:00,Relative Humidity,30.0
2022-03-24 00:38:00,Fine Particles 2_5,19.0
2022-03-24 00:38:00,Fine Particles 10,32.0
2022-03-24 00:38:00,ABC Status,1.0
2022-03-24 00:36:00,CO2,453.0
2022-03-24 00:36:00,PRESSURE,1036.0
2022-03-24 00:36:00,Temperature,19.0
2022-03-24 00:36:00,Relative Humidity,31.0
2022-03-24 00:36:00,Fine Particles 2_5,19.0
2022-03-24 00:36:00,Fine Particles 10,32.0
2022-03-24 00:36:00,ABC Status,1.0
2022-03-24 00:34:00,CO2,457.0
2022-03-24 00:34:00,PRESSURE,1036.0
2022-03-24 00:34:00,Temperature,19.0
2022-03-24 00:34:00,Relative Humidity,31.0
2022-03-24 00:34:00,Fine Particles 2_5,18.0
2022-03-24 00:34:00,Fine Particles 10,31.0
2022-03-24 00:34:00,ABC Status,1.0
2022-03-24 00:32:00,CO2,462.0
2022-03-24 00:32:00,PRESSURE,1036.0
2022-03-24 00:32:00,Temperature,19.0
2022-03-24 00:32:00,Relative Humidity,31.0
2022-03-24 00:32:00,Fine Particles 2_5,20.0
2022-03-24 00:32:00,Fine Particles 10,34.0
2022-03-24 00:32:00,ABC Status,1.0
2022-03-24 00:30:00,CO2,460.0
2022-03-24 00:30:00,PRESSURE,1036.0
2022-03-24 00:30:00,Temperature,18.0
2022-03-24 00:30:00,Relative Humidity,31.0
2022-03-24 00:30:00,Fine Particles 2_5,20.0
2022-03-24 00:30:00,Fine Particles 10,34.0
2022-03-24 00:30:00,ABC Status,1.0
2022-03-24 00:28:00,CO2,458.0
2022-03-24 00:28:00,PRESSURE,1036.0
2022-03-24 00:28:00,Temperature,18.0
2022-03-24 00:28:00,Relative Humidity,31.0
2022-03-24 00:28:00,Fine Particles 2_5,19.0
2022-03-24 00:28:00,Fine Particles 10,32.0
2022-03-24 00:28:00,ABC Status,1.0
2022-03-24 00:26:00,CO2,455.0
2022-03-24 00:26:00,PRESSURE,1036.0
2022-03-24 00:26:00,Temperature,18.0
2022-03-24 00:26:00,Relative Humidity,31.0
2022-03-24 00:26:00,Fine Particles 2_5,20.0
2022-03-24 00:26:00,Fine Particles 10,34.0
2022-03-24 00:26:00,ABC Status,1.0
2022-03-24 00:24:00,CO2,454.0
2022-03-24 00:24:00,PRESSURE,1036.0
2022-03-24 00:24:00,Temperature,18.0
2022-03-24 00:24:00,Relative Humidity,31.0
2022-03-24 00:24:00,Fine Particles 2_5,19.0
2022-03-24 00:24:00,Fine Particles 10,32.0
2022-03-24 00:24:00,ABC Status,1.0
2022-03-24 00:22:00,CO2,454.0
2022-03-24 00:22:00,PRESSURE,1036.0
2022-03-24 00:22:00,Temperature,18.0
2022-03-24 00:22:00,Relative Humidity,31.0
2022-03-24 00:22:00,Fine Particles 2_5,20.0
2022-03-24 00:22:00,Fine Particles 10,34.0
2022-03-24 00:22:00,ABC Status,1.0
2022-03-24 00:20:00,CO2,456.0
2022-03-24 00:20:00,PRESSURE,1036.0
2022-03-24 00:20:00,Temperature,18.0
2022-03-24 00:20:00,Relative Humidity,31.0
2022-03-24 00:20:00,Fine Particles 2_5,20.0
2022-03-24 00:20:00,Fine Particles 10,34.0
2022-03-24 00:20:00,ABC Status,1.0
2022-03-24 00:18:00,CO2,457.0
2022-03-24 00:18:00,PRESSURE,1036.0
2022-03-24 00:18:00,Temperature,18.0
2022-03-24 00:18:00,Relative Humidity,31.0
2022-03-24 00:18:00,Fine Particles 2_5,19.0
2022-03-24 00:18:00,Fine Particles 10,32.0
2022-03-24 00:18:00,ABC Status,1.0
2022-03-24 00:16:00,CO2,461.0
2022-03-24 00:16:00,PRESSURE,1036.0
2022-03-24 00:16:00,Temperature,18.0
2022-03-24 00:16:00,Relative Humidity,31.0
2022-03-24 00:16:00,Fine Particles 2_5,19.0
2022-03-24 00:16:00,Fine Particles 10,32.0
2022-03-24 00:16:00,ABC Status,1.0
2022-03-24 00:14:00,CO2,462.0
2022-03-24 00:14:00,PRESSURE,1036.0
2022-03-24 00:14:00,Temperature,18.0
2022-03-24 00:14:00,Relative Humidity,31.0
2022-03-24 00:14:00,Fine Particles 2_5,19.0
2022-03-24 00:14:00,Fine Particles 10,32.0
2022-03-24 00:14:00,ABC Status,1.0
2022-03-24 00:12:00,CO2,461.0
2022-03-24 00:12:00,PRESSURE,1036.0
2022-03-24 00:12:00,Temperature,18.0
2022-03-24 00:12:00,Relative Humidity,31.0
2022-03-24 00:12:00,Fine Particles 2_5,17.0
2022-03-24 00:12:00,Fine Particles 10,29.0
2022-03-24 00:12:00,ABC Status,1.0
2022-03-24 00:10:00,CO2,458.0
2022-03-24 00:10:00,PRESSURE,1036.0
2022-03-24 00:10:00,Temperature,18.0
2022-03-24 00:10:00,Relative Humidity,31.0
2022-03-24 00:10:00,Fine Particles 2_5,17.0
2022-03-24 00:10:00,Fine Particles 10,29.0
2022-03-24 00:10:00,ABC Status,1.0
2022-03-24 00:08:00,CO2,453.0
2022-03-24 00:08:00,PRESSURE,1036.0
2022-03-24 00:08:00,Temperature,18.0
2022-03-24 00:08:00,Relative Humidity,31.0
2022-03-24 00:08:00,Fine Particles 2_5,17.0
2022-03-24 00:08:00,Fine Particles 10,29.0
2022-03-24 00:08:00,ABC Status,1.0
2022-03-24 00:06:00,CO2,449.0
2022-03-24 00:06:00,PRESSURE,1036.0
2022-03-24 00:06:00,Temperature,18.0
2022-03-24 00:06:00,Relative Humidity,31.0
2022-03-24 00:06:00,Fine Particles 2_5,15.0
2022-03-24 00:06:00,Fine Particles 10,26.0
2022-03-24 00:06:00,ABC Status,1.0
2022-03-24 00:04:00,CO2,449.0
2022-03-24 00:04:00,PRESSURE,1036.0
2022-03-24 00:04:00,Temperature,18.0
2022-03-24 00:04:00,Relative Humidity,31.0
2022-03-24 00:04:00,Fine Particles 2_5,17.0
2022-03-24 00:04:00,Fine Particles 10,29.0
2022-03-24 00:04:00,ABC Status,1.0
2022-03-24 00:02:00,CO2,453.0
2022-03-24 00:02:00,PRESSURE,1036.0
2022-03-24 00:02:00,Temperature,18.0
2022-03-24 00:02:00,Relative Humidity,31.0
2022-03-24 00:02:00,Fine Particles 2_5,17.0
2022-03-24 00:02:00,Fine Particles 10,29.0
