"time","dayOfWeek","weekDay","workHour","people","occupancyNote","inCo2","inPressure","inTemp","inHumid","inPart2_5","inPart10","outHumid","outTemp","outPressure","windSpeed","peopleEvery30Min","dCo2since30Min","dMinSince30Min","people2Bin","people2EqualBin","people3Bin","people3EqualBin","diffTemp","diffHumid","diffPressure","halfHour","halfHour2","ventMode","ventMode2","people_lag1","people_lag2","people_lag3","people_lag4","people_lead1","people_lead2","people_lead3","people_lead4","people2Bin_lag1","people2Bin_lag2","people2Bin_lag3","people2Bin_lag4","people2Bin_lead1","people2Bin_lead2","people2Bin_lead3","people2Bin_lead4","people2EqualBin_lag1","people2EqualBin_lag2","people2EqualBin_lag3","people2EqualBin_lag4","people2EqualBin_lead1","people2EqualBin_lead2","people2EqualBin_lead3","people2EqualBin_lead4","people3Bin_lag1","people3Bin_lag2","people3Bin_lag3","people3Bin_lag4","people3Bin_lead1","people3Bin_lead2","people3Bin_lead3","people3Bin_lead4","people3EqualBin_lag1","people3EqualBin_lag2","people3EqualBin_lag3","people3EqualBin_lag4","people3EqualBin_lead1","people3EqualBin_lead2","people3EqualBin_lead3","people3EqualBin_lead4","inCo2_lag1","inCo2_lag2","inCo2_lag3","inCo2_lag4","inCo2_lead1","inCo2_lead2","inCo2_lead3","inCo2_lead4","inPressure_lag1","inPressure_lag2","inPressure_lag3","inPressure_lag4","inPressure_lead1","inPressure_lead2","inPressure_lead3","inPressure_lead4","inTemp_lag1","inTemp_lag2","inTemp_lag3","inTemp_lag4","inTemp_lead1","inTemp_lead2","inTemp_lead3","inTemp_lead4","inHumid_lag1","inHumid_lag2","inHumid_lag3","inHumid_lag4","inHumid_lead1","inHumid_lead2","inHumid_lead3","inHumid_lead4","inPart2_5_lag1","inPart2_5_lag2","inPart2_5_lag3","inPart2_5_lag4","inPart2_5_lead1","inPart2_5_lead2","inPart2_5_lead3","inPart2_5_lead4","inPart10_lag1","inPart10_lag2","inPart10_lag3","inPart10_lag4","inPart10_lead1","inPart10_lead2","inPart10_lead3","inPart10_lead4","outHumid_lag1","outHumid_lag2","outHumid_lag3","outHumid_lag4","outHumid_lead1","outHumid_lead2","outHumid_lead3","outHumid_lead4","outTemp_lag1","outTemp_lag2","outTemp_lag3","outTemp_lag4","outTemp_lead1","outTemp_lead2","outTemp_lead3","outTemp_lead4","outPressure_lag1","outPressure_lag2","outPressure_lag3","outPressure_lag4","outPressure_lead1","outPressure_lead2","outPressure_lead3","outPressure_lead4","windSpeed_lag1","windSpeed_lag2","windSpeed_lag3","windSpeed_lag4","windSpeed_lead1","windSpeed_lead2","windSpeed_lead3","windSpeed_lead4","ventMode_lag1","ventMode_lag2","ventMode_lag3","ventMode_lag4","ventMode_lead1","ventMode_lead2","ventMode_lead3","ventMode_lead4","people_dlag1","people_dlag2","people_dlag3","people_dlag4","people_dlead1","people_dlead2","people_dlead3","people_dlead4","inCo2_dlag1","inCo2_dlag2","inCo2_dlag3","inCo2_dlag4","inCo2_dlead1","inCo2_dlead2","inCo2_dlead3","inCo2_dlead4","inPressure_dlag1","inPressure_dlag2","inPressure_dlag3","inPressure_dlag4","inPressure_dlead1","inPressure_dlead2","inPressure_dlead3","inPressure_dlead4","inTemp_dlag1","inTemp_dlag2","inTemp_dlag3","inTemp_dlag4","inTemp_dlead1","inTemp_dlead2","inTemp_dlead3","inTemp_dlead4","inHumid_dlag1","inHumid_dlag2","inHumid_dlag3","inHumid_dlag4","inHumid_dlead1","inHumid_dlead2","inHumid_dlead3","inHumid_dlead4","inPart2_5_dlag1","inPart2_5_dlag2","inPart2_5_dlag3","inPart2_5_dlag4","inPart2_5_dlead1","inPart2_5_dlead2","inPart2_5_dlead3","inPart2_5_dlead4","inPart10_dlag1","inPart10_dlag2","inPart10_dlag3","inPart10_dlag4","inPart10_dlead1","inPart10_dlead2","inPart10_dlead3","inPart10_dlead4","outHumid_dlag1","outHumid_dlag2","outHumid_dlag3","outHumid_dlag4","outHumid_dlead1","outHumid_dlead2","outHumid_dlead3","outHumid_dlead4","outTemp_dlag1","outTemp_dlag2","outTemp_dlag3","outTemp_dlag4","outTemp_dlead1","outTemp_dlead2","outTemp_dlead3","outTemp_dlead4","outPressure_dlag1","outPressure_dlag2","outPressure_dlag3","outPressure_dlag4","outPressure_dlead1","outPressure_dlead2","outPressure_dlead3","outPressure_dlead4","windSpeed_dlag1","windSpeed_dlag2","windSpeed_dlag3","windSpeed_dlag4","windSpeed_dlead1","windSpeed_dlead2","windSpeed_dlead3","windSpeed_dlead4","inCo2_dlead1lag1","inCo2_dlead2lag1","inCo2_dlead3lag1","inCo2_dlead4lag1","ventCo2dlag1Interaction"
2022-03-22 17:12:00,"Tuesday","weekday","working",1,"",1019,1036,22,33,2,3,26.9893333333333,14.8666666666667,1029.52,3.8,5,-51,18,"empty","0-to-3","0-to-9","0-to-1",-7.13333333333333,-6.01066666666667,-6.48000000000002,2022-03-22 17:30:00,"17:30","low",0,1,1,1,3.5,1,1,1,1,"empty","empty","empty","occupied","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","2-to-5","0-to-1","0-to-1","0-to-1","0-to-1",1021,1017,1022,1029,1027,1033,1035,1042,1036,1036,1036,1035,1036,1036,1036,1036,22,22,22,23,22,22,22,22,33,33,33,33,33,33,33,33,2,2,3,3,2,2,3,2,3,3,5,5,3,3,5,3,26.76,26.5306666666667,26.3013333333333,26.072,27.2186666666667,27.448,27.6773333333333,27.9066666666667,15,15.1333333333333,15.2666666666667,15.4,14.7333333333333,14.6,14.4666666666667,14.3333333333333,1029.51666666667,1029.51333333333,1029.51,1029.50666666667,1029.52333333333,1029.52666666667,1029.53,1029.53333333333,3.83333333333333,3.86666666666667,3.9,3.93333333333333,3.76666666666667,3.73333333333333,3.7,3.66666666666667,"low","low","low","low","low","low","low","low",0,0,0,-2.5,0,0,0,0,-2,2,-3,-10,8,14,16,23,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,-2,-2,0,0,2,0,0.229333333333336,0.458666666666669,0.688000000000002,0.917333333333335,0.229333333333333,0.458666666666666,0.687999999999999,0.917333333333332,-0.133333333333333,-0.266666666666666,-0.4,-0.533333333333333,-0.133333333333333,-0.266666666666667,-0.4,-0.533333333333333,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333337,-0.0666666666666669,-0.1,-0.133333333333333,-0.0333333333333332,-0.0666666666666664,-0.0999999999999996,-0.133333333333333,6,12,14,21,0
2022-03-22 17:14:00,"Tuesday","weekday","working",1,"",1027,1036,22,33,2,3,27.2186666666667,14.7333333333333,1029.52333333333,3.76666666666667,5,-43,20,"empty","0-to-3","0-to-9","0-to-1",-7.26666666666667,-5.78133333333333,-6.47666666666669,2022-03-22 17:30:00,"17:30","low",0,1,1,1,1,1,1,1,1,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",1019,1021,1017,1022,1033,1035,1042,1040,1036,1036,1036,1036,1036,1036,1036,1036,22,22,22,22,22,22,22,21,33,33,33,33,33,33,33,34,2,2,2,3,2,3,2,3,3,3,3,5,3,5,3,5,26.9893333333333,26.76,26.5306666666667,26.3013333333333,27.448,27.6773333333333,27.9066666666667,28.136,14.8666666666667,15,15.1333333333333,15.2666666666667,14.6,14.4666666666667,14.3333333333333,14.2,1029.52,1029.51666666667,1029.51333333333,1029.51,1029.52666666667,1029.53,1029.53333333333,1029.53666666667,3.8,3.83333333333333,3.86666666666667,3.9,3.73333333333333,3.7,3.66666666666667,3.63333333333333,"low","low","low","low","low","low","low","low",0,0,0,0,0,0,0,0,8,6,10,5,6,8,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,1,0,0,0,-2,0,2,0,2,0.229333333333333,0.458666666666669,0.688000000000002,0.917333333333335,0.229333333333333,0.458666666666666,0.687999999999999,0.917333333333332,-0.133333333333333,-0.266666666666666,-0.399999999999999,-0.533333333333333,-0.133333333333335,-0.266666666666667,-0.4,-0.533333333333335,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333332,-0.0666666666666669,-0.1,-0.133333333333333,-0.0333333333333332,-0.0666666666666664,-0.1,-0.133333333333333,14,16,23,21,0
2022-03-22 17:16:00,"Tuesday","weekday","working",1,"",1033,1036,22,33,2,3,27.448,14.6,1029.52666666667,3.73333333333333,5,-37,22,"empty","0-to-3","0-to-9","0-to-1",-7.4,-5.552,-6.47333333333336,2022-03-22 17:30:00,"17:30","low",0,1,1,1,1,1,1,1,1,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",1027,1019,1021,1017,1035,1042,1040,1040,1036,1036,1036,1036,1036,1036,1036,1036,22,22,22,22,22,22,21,21,33,33,33,33,33,33,34,34,2,2,2,2,3,2,3,2,3,3,3,3,5,3,5,3,27.2186666666667,26.9893333333333,26.76,26.5306666666667,27.6773333333333,27.9066666666667,28.136,28.3653333333333,14.7333333333333,14.8666666666667,15,15.1333333333333,14.4666666666667,14.3333333333333,14.2,14.0666666666667,1029.52333333333,1029.52,1029.51666666667,1029.51333333333,1029.53,1029.53333333333,1029.53666666667,1029.54,3.76666666666667,3.8,3.83333333333333,3.86666666666667,3.7,3.66666666666667,3.63333333333333,3.6,"low","low","low","low","low","low","low","low",0,0,0,0,0,0,0,0,6,14,12,16,2,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0.229333333333333,0.458666666666666,0.688000000000002,0.917333333333335,0.229333333333333,0.458666666666666,0.687999999999999,0.917333333333332,-0.133333333333335,-0.266666666666667,-0.4,-0.533333333333333,-0.133333333333333,-0.266666666666666,-0.4,-0.533333333333333,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333332,-0.0666666666666664,-0.1,-0.133333333333333,-0.0333333333333332,-0.0666666666666669,-0.1,-0.133333333333333,8,15,13,13,0
2022-03-22 17:18:00,"Tuesday","weekday","working",1,"",1035,1036,22,33,3,5,27.6773333333333,14.4666666666667,1029.53,3.7,5,-35,24,"empty","0-to-3","0-to-9","0-to-1",-7.53333333333333,-5.32266666666667,-6.47000000000003,2022-03-22 17:30:00,"17:30","low",0,1,1,1,1,1,1,1,1,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",1033,1027,1019,1021,1042,1040,1040,1025,1036,1036,1036,1036,1036,1036,1036,1036,22,22,22,22,22,21,21,21,33,33,33,33,33,34,34,34,2,2,2,2,2,3,2,3,3,3,3,3,3,5,3,5,27.448,27.2186666666667,26.9893333333333,26.76,27.9066666666667,28.136,28.3653333333333,28.544,14.6,14.7333333333333,14.8666666666667,15,14.3333333333333,14.2,14.0666666666667,13.9666666666667,1029.52666666667,1029.52333333333,1029.52,1029.51666666667,1029.53333333333,1029.53666666667,1029.54,1029.54333333333,3.73333333333333,3.76666666666667,3.8,3.83333333333333,3.66666666666667,3.63333333333333,3.6,3.56666666666667,"low","low","low","low","low","low","low","low",0,0,0,0,0,0,0,0,2,8,16,14,7,5,5,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,-1,0,-1,0,2,2,2,2,-2,0,-2,0,0.229333333333333,0.458666666666666,0.687999999999999,0.917333333333335,0.229333333333333,0.458666666666666,0.687999999999999,0.866666666666667,-0.133333333333333,-0.266666666666667,-0.4,-0.533333333333333,-0.133333333333333,-0.266666666666667,-0.4,-0.5,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333332,-0.0666666666666664,-0.0999999999999996,-0.133333333333333,-0.0333333333333337,-0.0666666666666669,-0.1,-0.133333333333334,9,7,7,-8,0
2022-03-22 17:20:00,"Tuesday","weekday","working",1,"",1042,1036,22,33,2,3,27.9066666666667,14.3333333333333,1029.53333333333,3.66666666666667,5,-28,26,"empty","0-to-3","0-to-9","0-to-1",-7.66666666666667,-5.09333333333333,-6.4666666666667,2022-03-22 17:30:00,"17:30","low",0,1,1,1,1,1,1,1,1,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",1035,1033,1027,1019,1040,1040,1025,925,1036,1036,1036,1036,1036,1036,1036,1036,22,22,22,22,21,21,21,21,33,33,33,33,34,34,34,34,3,2,2,2,3,2,3,3,5,3,3,3,5,3,5,5,27.6773333333333,27.448,27.2186666666667,26.9893333333333,28.136,28.3653333333333,28.544,28.672,14.4666666666667,14.6,14.7333333333333,14.8666666666667,14.2,14.0666666666667,13.9666666666667,13.9,1029.53,1029.52666666667,1029.52333333333,1029.52,1029.53666666667,1029.54,1029.54333333333,1029.54666666667,3.7,3.73333333333333,3.76666666666667,3.8,3.63333333333333,3.6,3.56666666666667,3.53333333333333,"low","low","low","low","low","low","low","low",0,0,0,0,0,0,0,0,7,9,15,23,-2,-2,-17,-117,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,1,1,1,-1,0,0,0,1,0,1,1,-2,0,0,0,2,0,2,2,0.229333333333333,0.458666666666666,0.687999999999999,0.917333333333332,0.229333333333333,0.458666666666666,0.637333333333334,0.765333333333334,-0.133333333333333,-0.266666666666666,-0.4,-0.533333333333333,-0.133333333333335,-0.266666666666667,-0.366666666666667,-0.433333333333334,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333337,-0.0666666666666669,-0.1,-0.133333333333333,-0.0333333333333332,-0.0666666666666664,-0.1,-0.133333333333333,5,5,-10,-110,0
2022-03-22 17:22:00,"Tuesday","weekday","working",1,"",1040,1036,21,34,3,5,28.136,14.2,1029.53666666667,3.63333333333333,5,-30,28,"empty","0-to-3","0-to-9","0-to-1",-6.8,-5.864,-6.46333333333337,2022-03-22 17:30:00,"17:30","low",0,1,1,1,1,1,1,1,1,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",1042,1035,1033,1027,1040,1025,925,926,1036,1036,1036,1036,1036,1036,1036,1036,22,22,22,22,21,21,21,21,33,33,33,33,34,34,34,34,2,3,2,2,2,3,3,2,3,5,3,3,3,5,5,3,27.9066666666667,27.6773333333333,27.448,27.2186666666667,28.3653333333333,28.544,28.672,28.8,14.3333333333333,14.4666666666667,14.6,14.7333333333333,14.0666666666667,13.9666666666667,13.9,13.8333333333333,1029.53333333333,1029.53,1029.52666666667,1029.52333333333,1029.54,1029.54333333333,1029.54666666667,1029.55,3.66666666666667,3.7,3.73333333333333,3.76666666666667,3.6,3.56666666666667,3.53333333333333,3.5,"low","low","low","low","low","low","low","low",0,0,0,0,0,0,0,0,-2,5,7,13,0,-15,-115,-114,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,-1,0,0,-1,2,0,2,2,-2,0,0,-2,0.229333333333333,0.458666666666666,0.687999999999999,0.917333333333332,0.229333333333333,0.408000000000001,0.536000000000001,0.664000000000001,-0.133333333333335,-0.266666666666667,-0.4,-0.533333333333335,-0.133333333333333,-0.233333333333333,-0.299999999999999,-0.366666666666665,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333332,-0.0666666666666669,-0.1,-0.133333333333333,-0.0333333333333332,-0.0666666666666669,-0.1,-0.133333333333333,-2,-17,-117,-116,0
2022-03-22 17:24:00,"Tuesday","weekday","working",1,"",1040,1036,21,34,2,3,28.3653333333333,14.0666666666667,1029.54,3.6,1,0,0,"empty","0-to-3","0-to-9","0-to-1",-6.93333333333333,-5.63466666666667,-6.46000000000004,2022-03-22 17:30:00,"17:30","low",0,1,1,1,1,1,1,1,1,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",1040,1042,1035,1033,1025,925,926,924,1036,1036,1036,1036,1036,1036,1036,1036,21,22,22,22,21,21,21,21,34,33,33,33,34,34,34,34,3,2,3,2,3,3,2,2,5,3,5,3,5,5,3,3,28.136,27.9066666666667,27.6773333333333,27.448,28.544,28.672,28.8,28.928,14.2,14.3333333333333,14.4666666666667,14.6,13.9666666666667,13.9,13.8333333333333,13.7666666666667,1029.53666666667,1029.53333333333,1029.53,1029.52666666667,1029.54333333333,1029.54666666667,1029.55,1029.55333333333,3.63333333333333,3.66666666666667,3.7,3.73333333333333,3.56666666666667,3.53333333333333,3.5,3.46666666666667,"low","low","low","low","low","low","low","low",0,0,0,0,0,0,0,0,0,-2,5,7,-15,-115,-114,-116,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,1,0,0,0,0,-1,0,-1,0,1,1,0,0,-2,0,-2,0,2,2,0,0,0.229333333333333,0.458666666666666,0.687999999999999,0.917333333333332,0.178666666666668,0.306666666666668,0.434666666666669,0.562666666666669,-0.133333333333333,-0.266666666666667,-0.4,-0.533333333333333,-0.0999999999999996,-0.166666666666666,-0.233333333333333,-0.299999999999999,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333332,-0.0666666666666664,-0.1,-0.133333333333333,-0.0333333333333337,-0.0666666666666669,-0.1,-0.133333333333333,-15,-115,-114,-116,0
2022-03-22 17:26:00,"Tuesday","weekday","working",1,"",1025,1036,21,34,3,5,28.544,13.9666666666667,1029.54333333333,3.56666666666667,1,-15,2,"empty","0-to-3","0-to-9","0-to-1",-7.03333333333333,-5.456,-6.45666666666671,2022-03-22 17:30:00,"17:30","low",0,1,1,1,1,1,1,1,1,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",1040,1040,1042,1035,925,926,924,934,1036,1036,1036,1036,1036,1036,1036,1036,21,21,22,22,21,21,21,21,34,34,33,33,34,34,34,34,2,3,2,3,3,2,2,3,3,5,3,5,5,3,3,5,28.3653333333333,28.136,27.9066666666667,27.6773333333333,28.672,28.8,28.928,29.056,14.0666666666667,14.2,14.3333333333333,14.4666666666667,13.9,13.8333333333333,13.7666666666667,13.7,1029.54,1029.53666666667,1029.53333333333,1029.53,1029.54666666667,1029.55,1029.55333333333,1029.55666666667,3.6,3.63333333333333,3.66666666666667,3.7,3.53333333333333,3.5,3.46666666666667,3.43333333333333,"low","low","low","low","low","low","low","low",0,0,0,0,0,0,0,0,-15,-15,-17,-10,-100,-99,-101,-91,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,-1,-1,0,2,0,2,0,0,-2,-2,0,0.178666666666668,0.408000000000001,0.637333333333334,0.866666666666667,0.128,0.256,0.384,0.512,-0.0999999999999996,-0.233333333333333,-0.366666666666667,-0.5,-0.0666666666666664,-0.133333333333333,-0.199999999999999,-0.266666666666667,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333337,-0.0666666666666669,-0.1,-0.133333333333334,-0.0333333333333332,-0.0666666666666664,-0.0999999999999996,-0.133333333333333,-115,-114,-116,-106,0
2022-03-22 17:28:00,"Tuesday","weekday","working",1,"",925,1036,21,34,3,5,28.672,13.9,1029.54666666667,3.53333333333333,1,-115,4,"empty","0-to-3","0-to-9","0-to-1",-7.1,-5.328,-6.45333333333338,2022-03-22 17:30:00,"17:30","low",0,1,1,1,1,1,1,1,1,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",1025,1040,1040,1042,926,924,934,936,1036,1036,1036,1036,1036,1036,1036,1036,21,21,21,22,21,21,21,21,34,34,34,33,34,34,34,34,3,2,3,2,2,2,3,2,5,3,5,3,3,3,5,3,28.544,28.3653333333333,28.136,27.9066666666667,28.8,28.928,29.056,29.184,13.9666666666667,14.0666666666667,14.2,14.3333333333333,13.8333333333333,13.7666666666667,13.7,13.6333333333333,1029.54333333333,1029.54,1029.53666666667,1029.53333333333,1029.55,1029.55333333333,1029.55666666667,1029.56,3.56666666666667,3.6,3.63333333333333,3.66666666666667,3.5,3.46666666666667,3.43333333333333,3.4,"low","low","low","low","low","low","low","high",0,0,0,0,0,0,0,0,-100,-115,-115,-117,1,-1,9,11,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1,-1,0,-1,0,2,0,2,-2,-2,0,-2,0.128,0.306666666666668,0.536000000000001,0.765333333333334,0.128,0.256,0.384,0.512,-0.0666666666666664,-0.166666666666666,-0.299999999999999,-0.433333333333334,-0.0666666666666664,-0.133333333333333,-0.200000000000001,-0.266666666666667,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333332,-0.0666666666666669,-0.1,-0.133333333333333,-0.0333333333333332,-0.0666666666666664,-0.0999999999999996,-0.133333333333333,-99,-101,-91,-89,0
2022-03-22 17:30:00,"Tuesday","weekday","working",1,"",926,1036,21,34,2,3,28.8,13.8333333333333,1029.55,3.5,1,-114,6,"empty","0-to-3","0-to-9","0-to-1",-7.16666666666667,-5.2,-6.45000000000005,2022-03-22 17:30:00,"17:30","low",0,1,1,1,1,1,1,1,1,"empty","empty","empty","empty","empty","empty","empty","empty","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-3","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-9","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1","0-to-1",925,1025,1040,1040,924,934,936,937,1036,1036,1036,1036,1036,1036,1036,1036,21,21,21,21,21,21,21,21,34,34,34,34,34,34,34,34,3,3,2,3,2,3,2,2,5,5,3,5,3,5,3,3,28.672,28.544,28.3653333333333,28.136,28.928,29.056,29.184,29.312,13.9,13.9666666666667,14.0666666666667,14.2,13.7666666666667,13.7,13.6333333333333,13.5666666666667,1029.54666666667,1029.54333333333,1029.54,1029.53666666667,1029.55333333333,1029.55666666667,1029.56,1029.56333333333,3.53333333333333,3.56666666666667,3.6,3.63333333333333,3.46666666666667,3.43333333333333,3.4,3.36666666666667,"low","low","low","low","low","low","high","high",0,0,0,0,0,0,0,0,1,-99,-114,-114,-2,8,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,1,0,0,-2,-2,0,-2,0,2,0,0,0.128,0.256,0.434666666666669,0.664000000000001,0.128,0.256,0.384,0.512,-0.0666666666666664,-0.133333333333333,-0.233333333333333,-0.366666666666665,-0.0666666666666664,-0.133333333333335,-0.200000000000001,-0.266666666666667,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,0.0033333333333303,0.0066666666666606,0.00999999999999091,0.0133333333333212,-0.0333333333333332,-0.0666666666666664,-0.1,-0.133333333333333,-0.0333333333333332,-0.0666666666666664,-0.1,-0.133333333333333,-1,9,11,12,0
