station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EHBK,2022-06-29 20:25,73.40,53.60,49.90,M,2.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,EHBK 292025Z AUTO VRB02KT 9999 NSC 23/12 Q1012 NOSIG,M
EHBK,2022-06-29 20:55,71.60,55.40,56.63,110.00,1.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,EHBK 292055Z AUTO 11001KT 9999 NCD 22/13 Q1012 NOSIG,M
EHBK,2022-06-29 21:25,69.80,57.20,64.26,110.00,1.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 292125Z AUTO 11001KT 9999 NCD 21/14 Q1012,M
EHBK,2022-06-29 21:55,66.20,57.20,72.74,110.00,4.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 292155Z AUTO 11004KT 9999 NSC 19/14 Q1012,M
EHBK,2022-06-29 22:25,66.20,57.20,72.74,150.00,3.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 292225Z AUTO 15003KT 9999 NSC 19/14 Q1012,M
EHBK,2022-06-29 22:55,66.20,57.20,72.74,150.00,3.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 292255Z AUTO 15003KT 9999 NCD 19/14 Q1012,M
EHBK,2022-06-29 23:25,64.40,57.20,77.45,120.00,3.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 292325Z AUTO 12003KT 090V160 9999 NCD 18/14 Q1012,M
EHBK,2022-06-29 23:55,62.60,55.40,77.29,180.00,3.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 292355Z AUTO 18003KT 150V210 9999 NCD 17/13 Q1011,M
EHBK,2022-06-30 00:25,62.60,57.20,82.50,190.00,5.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 300025Z AUTO 19005KT 9999 NCD 17/14 Q1011,M
EHBK,2022-06-30 00:55,64.40,57.20,77.45,190.00,5.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 300055Z AUTO 19005KT 9999 NSC 18/14 Q1011,M
EHBK,2022-06-30 01:25,62.60,55.40,77.29,190.00,5.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 300125Z AUTO 19005KT 9999 NSC 17/13 Q1011,M
EHBK,2022-06-30 01:55,62.60,55.40,77.29,190.00,6.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 300155Z AUTO 19006KT 9999 NCD 17/13 Q1011,M
EHBK,2022-06-30 02:25,60.80,55.40,82.37,200.00,5.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EHBK 300225Z AUTO 20005KT 9999 NCD 16/13 Q1011,M
EHBK,2022-06-30 02:55,62.60,55.40,77.29,190.00,4.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 300255Z AUTO 19004KT 9999 NCD 17/13 Q1011,M
EHBK,2022-06-30 03:25,59.00,53.60,82.25,190.00,4.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 300325Z AUTO 19004KT 9999 NCD 15/12 Q1011,M
EHBK,2022-06-30 03:55,59.00,55.40,87.83,210.00,4.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 300355Z AUTO 21004KT 190V250 9999 NCD 15/13 Q1011 NOSIG,M
EHBK,2022-06-30 04:25,60.80,57.20,87.92,220.00,5.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EHBK 300425Z AUTO 22005KT 180V270 9999 NCD 16/14 Q1011 NOSIG,M
EHBK,2022-06-30 04:55,62.60,57.20,82.50,240.00,6.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 300455Z AUTO 24006KT 210V290 9999 NCD 17/14 Q1012 NOSIG,M
EHBK,2022-06-30 05:25,62.60,57.20,82.50,250.00,6.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 300525Z AUTO 25006KT 210V290 9999 NCD 17/14 Q1011 NOSIG,M
EHBK,2022-06-30 05:55,62.60,57.20,82.50,240.00,9.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 300555Z AUTO 24009KT 9999 NCD 17/14 Q1012 NOSIG,M
EHBK,2022-06-30 06:25,62.60,57.20,82.50,240.00,8.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 300625Z AUTO 24008KT 200V280 9999 NCD 17/14 Q1012 NOSIG,M
EHBK,2022-06-30 06:55,64.40,59.00,82.62,240.00,8.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 300655Z AUTO 24008KT 200V290 9999 NSC 18/15 Q1012 NOSIG,M
EHBK,2022-06-30 07:25,66.20,59.00,77.60,250.00,8.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 300725Z AUTO 25008KT 200V300 9999 NSC 19/15 Q1012 NOSIG,M
EHBK,2022-06-30 07:55,66.20,59.00,77.60,260.00,7.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 300755Z AUTO 26007KT 210V300 9999 NSC 19/15 Q1012 NOSIG,M
EHBK,2022-06-30 08:25,68.00,60.80,77.75,240.00,8.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,EHBK 300825Z AUTO 24008KT 200V280 9999 NSC 20/16 Q1012 NOSIG,M
EHBK,2022-06-30 08:55,68.00,59.00,72.92,260.00,4.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,EHBK 300855Z AUTO 26004KT 200V360 9999 NSC 20/15 Q1012 NOSIG,M
EHBK,2022-06-30 09:25,71.60,60.80,68.75,M,4.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,EHBK 300925Z AUTO VRB04KT 9999 NSC 22/16 Q1012 NOSIG,M
EHBK,2022-06-30 09:55,71.60,62.60,73.27,M,4.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,EHBK 300955Z AUTO VRB04KT 9999 NSC 22/17 Q1012 NOSIG,M
EHBK,2022-06-30 10:25,71.60,59.00,64.48,260.00,4.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,EHBK 301025Z AUTO 26004KT 200V350 9999 NSC 22/15 Q1012 NOSIG,M
EHBK,2022-06-30 10:55,73.40,60.80,64.69,290.00,5.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,EHBK 301055Z AUTO 29005KT 240V340 9999 NSC 23/16 Q1012 NOSIG,M
EHBK,2022-06-30 11:25,73.40,60.80,64.69,310.00,6.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,EHBK 301125Z AUTO 31006KT 240V010 9999 NSC 23/16 Q1012 NOSIG,M
EHBK,2022-06-30 11:55,73.40,59.00,60.67,320.00,6.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,EHBK 301155Z AUTO 32006KT 250V020 9999 NSC 23/15 Q1011 NOSIG,M
EHBK,2022-06-30 12:25,75.20,59.00,57.12,330.00,7.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,EHBK 301225Z AUTO 33007KT 270V050 9999 NSC 24/15 Q1011 NOSIG,M
EHBK,2022-06-30 12:55,75.20,59.00,57.12,330.00,6.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,EHBK 301255Z AUTO 33006KT 300V030 9999 NSC 24/15 Q1011 NOSIG,M
EHBK,2022-06-30 13:25,77.00,59.00,53.80,90.00,5.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,EHBK 301325Z AUTO 09005KT 360V130 9999 NSC 25/15 Q1010 NOSIG,M
EHBK,2022-06-30 13:55,77.00,60.80,57.36,330.00,6.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,EHBK 301355Z AUTO 33006KT 290V010 9999 NSC 25/16 Q1010 NOSIG,M
EHBK,2022-06-30 14:25,77.00,59.00,53.80,290.00,5.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,EHBK 301425Z AUTO 29005KT 220V010 9999 NSC 25/15 Q1010 NOSIG,M
EHBK,2022-06-30 14:55,73.40,59.00,60.67,280.00,9.00,0.00,29.83,M,6.21,M,OVC,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,73.40,EHBK 301455Z AUTO 28009KT 230V330 9999 OVC041 23/15 Q1010 NOSIG,M
EHBK,2022-06-30 15:25,68.00,57.20,68.35,280.00,13.00,0.00,29.85,M,6.21,M,FEW,BKN,M,M,4200.00,4600.00,M,M,M,M,M,M,M,M,M,68.00,EHBK 301525Z AUTO 28013KT 220V340 9999 FEW042 BKN046 20/14 Q1011 TEMPO TS SCT070CB,M
EHBK,2022-06-30 15:55,62.60,55.40,77.29,260.00,15.00,0.00,29.88,M,6.21,M,FEW,OVC,M,M,1500.00,2100.00,M,M,-TSRA +DZ,M,M,M,M,M,M,62.60,EHBK 301555Z AUTO 26015KT 210V320 9999 -TSRA +DZ FEW015CB OVC021 17/13 Q1012 TEMPO 20015G35KT 7000 TSRA SCT070CB,M
EHBK,2022-06-30 16:25,59.00,55.40,87.83,270.00,13.00,0.00,29.88,M,6.21,23.00,FEW,SCT,BKN,M,1500.00,2800.00,4300.00,M,-RA,M,M,M,M,M,M,59.00,EHBK 301625Z AUTO 27013G23KT 230V340 9999 -RA FEW015CB SCT028 BKN043 15/13 Q1012 RETSRA TEMPO 20015G35KT 4000 TSRA SCT070CB,M
EHBK,2022-06-30 16:55,57.20,55.40,93.69,270.00,8.00,0.00,29.91,M,6.21,M,FEW,SCT,BKN,M,600.00,700.00,900.00,M,M,M,M,M,M,M,M,57.20,EHBK 301655Z AUTO 27008KT 200V330 9999 FEW006 SCT007 BKN009 14/13 Q1013 TEMPO 4000 TSRA SCT050CB,M
EHBK,2022-06-30 17:25,57.20,55.40,93.69,280.00,8.00,0.00,29.91,M,6.21,M,FEW,BKN,BKN,FEW,500.00,600.00,800.00,1500.00,TSRA,M,M,M,M,M,M,57.20,EHBK 301725Z AUTO 28008KT 9999 TSRA FEW005 BKN006 BKN008 FEW015CB 14/13 Q1013 TEMPO 4000 TSRA SCT050CB,M
EHBK,2022-06-30 17:55,57.20,55.40,93.69,200.00,7.00,0.00,29.94,M,6.21,M,SCT,BKN,BKN,FEW,500.00,600.00,700.00,1500.00,TSRA,M,M,M,M,M,M,57.20,COR EHBK 301755Z AUTO 20007KT 160V230 9999 TSRA SCT005 BKN006 BKN007 FEW015CB 14/13 Q1014 BECMG NSW,M
EHBK,2022-06-30 18:25,57.20,55.40,93.69,280.00,6.00,0.00,29.91,M,6.21,M,FEW,SCT,BKN,FEW,400.00,600.00,700.00,1500.00,-DZ,M,M,M,M,M,M,57.20,EHBK 301825Z AUTO 28006KT 180V350 9999 -DZ FEW004 SCT006 BKN007 FEW015CB 14/13 Q1013 NOSIG,M
EHBK,2022-06-30 18:55,55.40,53.60,93.65,250.00,4.00,0.00,29.94,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 301855Z AUTO 25004KT 210V300 9999 NSC 13/12 Q1014 TEMPO BKN004,M
EHBK,2022-06-30 19:25,57.20,55.40,93.69,260.00,4.00,0.00,29.94,M,6.21,M,FEW,BKN,OVC,M,500.00,700.00,800.00,M,M,M,M,M,M,M,M,57.20,EHBK 301925Z AUTO 26004KT 210V300 9999 FEW005 BKN007 OVC008 14/13 Q1014 TEMPO BKN004,M
EHBK,2022-06-30 19:55,57.20,55.40,93.69,250.00,6.00,0.00,29.94,M,6.21,M,FEW,OVC,M,M,700.00,1100.00,M,M,M,M,M,M,M,M,M,57.20,EHBK 301955Z AUTO 25006KT 210V280 9999 FEW007 OVC011 14/13 Q1014 TEMPO BKN004,M
EHBK,2022-06-30 20:25,57.20,55.40,93.69,240.00,7.00,0.00,29.97,M,6.21,M,FEW,BKN,OVC,M,600.00,1600.00,2100.00,M,-RA,M,M,M,M,M,M,57.20,EHBK 302025Z AUTO 24007KT 220V280 9999 -RA FEW006 BKN016 OVC021 14/13 Q1015 TEMPO BKN004,M
EHBK,2022-06-30 20:55,55.40,53.60,93.65,250.00,5.00,0.00,29.97,M,6.21,M,FEW,OVC,M,M,700.00,3000.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 302055Z AUTO 25005KT 210V300 9999 FEW007 OVC030 13/12 Q1015 TEMPO BKN004,M
EHBK,2022-06-30 21:25,55.40,53.60,93.65,240.00,5.00,0.00,29.97,M,6.21,M,SCT,BKN,BKN,M,500.00,700.00,800.00,M,M,M,M,M,M,M,M,55.40,EHBK 302125Z AUTO 24005KT 9999 SCT005 BKN007 BKN008 13/12 Q1015,M
EHBK,2022-06-30 21:55,55.40,53.60,93.65,240.00,6.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,1400.00,1700.00,2100.00,M,M,M,M,M,M,M,M,55.40,EHBK 302155Z AUTO 24006KT 210V270 9999 FEW014 SCT017 BKN021 13/12 Q1016,M
EHBK,2022-06-30 22:25,55.40,53.60,93.65,240.00,6.00,0.00,30.00,M,6.21,M,SCT,BKN,BKN,M,700.00,800.00,1000.00,M,M,M,M,M,M,M,M,55.40,EHBK 302225Z AUTO 24006KT 210V270 9999 SCT007 BKN008 BKN010 13/12 Q1016,M
EHBK,2022-06-30 22:55,55.40,53.60,93.65,220.00,5.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,700.00,800.00,900.00,M,M,M,M,M,M,M,M,55.40,EHBK 302255Z AUTO 22005KT 190V250 9999 FEW007 SCT008 BKN009 13/12 Q1016,M
EHBK,2022-06-30 23:25,55.40,53.60,93.65,210.00,5.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,700.00,800.00,1000.00,M,M,M,M,M,M,M,M,55.40,EHBK 302325Z AUTO 21005KT 9999 FEW007 SCT008 BKN010 13/12 Q1016,M
EHBK,2022-06-30 23:55,55.40,53.60,93.65,210.00,5.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,700.00,900.00,1000.00,M,M,M,M,M,M,M,M,55.40,EHBK 302355Z AUTO 21005KT 9999 FEW007/// SCT009/// BKN010/// 13/12 Q1016,M
EHBK,2022-07-01 00:25,55.40,53.60,93.65,220.00,9.00,0.00,29.97,M,6.21,M,FEW,SCT,OVC,M,800.00,1000.00,1600.00,M,M,M,M,M,M,M,M,55.40,EHBK 010025Z AUTO 22009KT 9999 FEW008/// SCT010/// OVC016/// 13/12 Q1015,M
EHBK,2022-07-01 00:55,55.40,53.60,93.65,210.00,8.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,800.00,1000.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 010055Z AUTO 21008KT 9999 FEW008 SCT010 13/12 Q1016,M
EHBK,2022-07-01 01:25,55.40,53.60,93.65,220.00,8.00,0.00,30.00,M,6.21,M,FEW,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 010125Z AUTO 22008KT 9999 FEW009 13/12 Q1016,M
EHBK,2022-07-01 01:55,55.40,51.80,87.65,210.00,7.00,0.00,30.00,M,6.21,M,BKN,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 010155Z AUTO 21007KT 180V240 9999 BKN025 13/11 Q1016,M
EHBK,2022-07-01 02:25,55.40,53.60,93.65,200.00,7.00,0.00,30.00,M,6.21,M,SCT,OVC,M,M,1700.00,2100.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 010225Z AUTO 20007KT 160V230 9999 SCT017 OVC021 13/12 Q1016,M
EHBK,2022-07-01 02:55,55.40,53.60,93.65,210.00,8.00,0.00,30.00,M,6.21,M,FEW,BKN,OVC,M,1100.00,1300.00,1600.00,M,M,M,M,M,M,M,M,55.40,EHBK 010255Z AUTO 21008KT 170V230 9999 FEW011 BKN013 OVC016 13/12 Q1016,M
EHBK,2022-07-01 03:25,55.40,53.60,93.65,190.00,7.00,0.00,30.03,M,6.21,M,BKN,BKN,OVC,M,1000.00,1300.00,1600.00,M,M,M,M,M,M,M,M,55.40,EHBK 010325Z AUTO 19007KT 9999 BKN010 BKN013 OVC016 13/12 Q1017,M
EHBK,2022-07-01 03:55,55.40,51.80,87.65,200.00,7.00,0.00,30.03,M,6.21,M,FEW,BKN,OVC,M,900.00,1400.00,1600.00,M,M,M,M,M,M,M,M,55.40,EHBK 010355Z AUTO 20007KT 170V230 9999 FEW009 BKN014 OVC016 13/11 Q1017 NOSIG,M
EHBK,2022-07-01 04:25,55.40,53.60,93.65,210.00,7.00,0.00,30.03,M,6.21,M,BKN,OVC,M,M,1000.00,1500.00,M,M,M,M,M,M,M,M,M,55.40,EHBK 010425Z AUTO 21007KT 9999 BKN010 OVC015 13/12 Q1017 NOSIG,M
EHBK,2022-07-01 04:55,55.40,51.80,87.65,220.00,10.00,0.00,30.03,M,6.21,M,FEW,BKN,OVC,M,900.00,1100.00,1300.00,M,M,M,M,M,M,M,M,55.40,EHBK 010455Z AUTO 22010KT 9999 FEW009 BKN011 OVC013 13/11 Q1017 NOSIG,M
EHBK,2022-07-01 05:25,55.40,53.60,93.65,230.00,10.00,0.00,30.03,M,6.21,M,FEW,BKN,OVC,M,800.00,900.00,1100.00,M,M,M,M,M,M,M,M,55.40,EHBK 010525Z AUTO 23010KT 200V260 9999 FEW008 BKN009 OVC011 13/12 Q1017 BECMG BKN013,M
EHBK,2022-07-01 05:55,57.20,53.60,87.74,240.00,10.00,0.00,30.03,M,6.21,M,SCT,BKN,OVC,M,800.00,900.00,1100.00,M,M,M,M,M,M,M,M,57.20,EHBK 010555Z AUTO 24010KT 210V270 9999 SCT008 BKN009 OVC011 14/12 Q1017 BECMG BKN013,M
EHBK,2022-07-01 06:25,57.20,53.60,87.74,240.00,10.00,0.00,30.03,M,6.21,M,BKN,OVC,M,M,800.00,900.00,M,M,M,M,M,M,M,M,M,57.20,EHBK 010625Z AUTO 24010KT 200V270 9999 BKN008 OVC009 14/12 Q1017 BECMG BKN013,M
EHBK,2022-07-01 06:55,59.00,55.40,87.83,230.00,9.00,0.00,30.03,M,6.21,M,FEW,BKN,BKN,M,800.00,1000.00,1200.00,M,M,M,M,M,M,M,M,59.00,EHBK 010655Z AUTO 23009KT 190V260 9999 FEW008 BKN010 BKN012 15/13 Q1017 BECMG SCT020,M
EHBK,2022-07-01 07:25,59.00,53.60,82.25,230.00,11.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,1200.00,1600.00,M,M,M,M,M,M,M,M,M,59.00,EHBK 010725Z AUTO 23011KT 200V270 9999 FEW012 SCT016 15/12 Q1018 NOSIG,M
EHBK,2022-07-01 07:55,60.80,53.60,77.14,230.00,10.00,0.00,30.06,M,6.21,M,SCT,BKN,BKN,M,1600.00,2100.00,2500.00,M,M,M,M,M,M,M,M,60.80,EHBK 010755Z AUTO 23010KT 190V280 9999 SCT016 BKN021 BKN025 16/12 Q1018 NOSIG,M
EHBK,2022-07-01 08:25,62.60,51.80,67.75,230.00,9.00,0.00,30.06,M,6.21,M,SCT,BKN,M,M,2100.00,2800.00,M,M,M,M,M,M,M,M,M,62.60,EHBK 010825Z AUTO 23009KT 200V270 9999 SCT021 BKN028 17/11 Q1018 NOSIG,M
EHBK,2022-07-01 08:55,60.80,50.00,67.54,240.00,10.00,0.00,30.06,M,6.21,M,SCT,BKN,M,M,2400.00,2700.00,M,M,M,M,M,M,M,M,M,60.80,EHBK 010855Z AUTO 24010KT 210V290 9999 SCT024 BKN027 16/10 Q1018 NOSIG,M
EHBK,2022-07-01 09:25,62.60,50.00,63.38,250.00,9.00,0.00,30.06,M,6.21,M,SCT,SCT,BKN,M,2600.00,3000.00,3500.00,M,M,M,M,M,M,M,M,62.60,EHBK 010925Z AUTO 25009KT 190V320 9999 SCT026 SCT030 BKN035 17/10 Q1018 NOSIG,M
EHBK,2022-07-01 09:55,64.40,51.80,63.60,230.00,9.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 010955Z AUTO 23009KT 180V270 9999 NCD 18/11 Q1019 NOSIG,M
EHBK,2022-07-01 10:25,64.40,51.80,63.60,220.00,10.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 011025Z AUTO 22010KT 170V260 9999 NSC 18/11 Q1019 NOSIG,M
EHBK,2022-07-01 10:55,64.40,50.00,59.50,230.00,12.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 011055Z AUTO 23012KT 200V270 9999 NSC 18/10 Q1019 NOSIG,M
EHBK,2022-07-01 11:25,64.40,51.80,63.60,230.00,10.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 011125Z AUTO 23010KT 190V280 9999 FEW036 18/11 Q1019 NOSIG,M
EHBK,2022-07-01 11:55,68.00,51.80,56.13,230.00,9.00,0.00,30.09,M,6.21,M,SCT,SCT,BKN,M,3500.00,4200.00,4900.00,M,M,M,M,M,M,M,M,68.00,EHBK 011155Z AUTO 23009KT 170V280 9999 SCT035 SCT042 BKN049 20/11 Q1019 NOSIG,M
EHBK,2022-07-01 12:25,66.20,50.00,55.88,230.00,10.00,0.00,30.09,M,6.21,M,SCT,SCT,M,M,3800.00,4700.00,M,M,M,M,M,M,M,M,M,66.20,EHBK 011225Z AUTO 23010KT 190V290 9999 SCT038 SCT047 19/10 Q1019 NOSIG,M
EHBK,2022-07-01 12:55,66.20,51.80,59.74,260.00,8.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 011255Z AUTO 26008KT 220V320 9999 NSC 19/11 Q1019 NOSIG,M
EHBK,2022-07-01 13:25,68.00,51.80,56.13,240.00,9.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,EHBK 011325Z AUTO 24009KT 190V300 9999 NSC 20/11 Q1019 NOSIG,M
EHBK,2022-07-01 13:55,66.20,48.20,52.25,230.00,11.00,0.00,30.09,M,6.21,22.00,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 011355Z AUTO 23011G22KT 180V300 9999 FEW045 19/09 Q1019 NOSIG,M
EHBK,2022-07-01 14:25,69.80,48.20,46.16,230.00,12.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 011425Z AUTO 23012KT 190V260 9999 NCD 21/09 Q1019 NOSIG,M
EHBK,2022-07-01 14:55,69.80,48.20,46.16,240.00,12.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 011455Z AUTO 24012KT 200V290 9999 NCD 21/09 Q1019 NOSIG,M
EHBK,2022-07-01 15:25,68.00,48.20,49.10,250.00,9.00,0.00,30.09,M,6.21,M,SCT,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,68.00,EHBK 011525Z AUTO 25009KT 210V300 9999 SCT046 20/09 Q1019 NOSIG,M
EHBK,2022-07-01 15:55,69.80,46.40,43.13,230.00,11.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 011555Z AUTO 23011KT 200V310 9999 FEW049 21/08 Q1019 NOSIG,M
EHBK,2022-07-01 16:25,69.80,46.40,43.13,230.00,12.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 011625Z AUTO 23012KT 190V290 9999 NCD 21/08 Q1019 NOSIG,M
EHBK,2022-07-01 16:55,69.80,46.40,43.13,240.00,8.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 011655Z AUTO 24008KT 190V320 9999 NCD 21/08 Q1019 NOSIG,M
EHBK,2022-07-01 17:25,69.80,44.60,40.29,240.00,9.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 011725Z AUTO 24009KT 190V310 9999 NSC 21/07 Q1019 NOSIG,M
EHBK,2022-07-01 17:55,68.00,42.80,40.00,250.00,7.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,EHBK 011755Z AUTO 25007KT 220V300 9999 NCD 20/06 Q1020 NOSIG,M
EHBK,2022-07-01 18:25,66.20,44.60,45.60,250.00,4.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 011825Z AUTO 25004KT 210V280 9999 NCD 19/07 Q1020 NOSIG,M
EHBK,2022-07-01 18:55,66.20,46.40,48.83,260.00,6.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 011855Z AUTO 26006KT 210V310 9999 NCD 19/08 Q1020 NOSIG,M
EHBK,2022-07-01 19:25,64.40,46.40,51.98,250.00,4.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 011925Z AUTO 25004KT 210V320 9999 NCD 18/08 Q1020 NOSIG,M
EHBK,2022-07-01 19:55,62.60,48.20,59.26,250.00,3.00,0.00,30.15,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 011955Z AUTO 25003KT 200V280 9999 NCD 17/09 Q1021 NOSIG,M
EHBK,2022-07-01 20:25,60.80,48.20,63.15,260.00,3.00,0.00,30.15,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EHBK 012025Z AUTO 26003KT 220V290 9999 NCD 16/09 Q1021 NOSIG,M
